air_temperature_c,air_temperature_c_qf,bui,bui_qf,dc,dc_qf,dew_point_c,dmc,dmc_qf,ffmc,ffmc_qf,fwi,fwi_qf,isi,isi_qf,rain_mm,rain_mm_qf,relative_humidity_pct,relative_humidity_pct_qf,solar_radiation_w_m2,timestamp_utc,wind_direction_deg,wind_speed_kmh,wind_speed_kmh_qf
13.619597222222223,0.0,,9.0,2584.587098152853,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,173.4763888888889,2023-09-26,251.28055555555557,17.125,0.0
14.222333333333333,0.0,,9.0,2727.528088152853,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,85.07638888888889,2023-09-27,310.25555555555553,10.230555555555556,0.0
12.919833333333335,0.0,,9.0,2859.5799931528527,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,179.41805555555558,2023-09-28,254.6027777777778,6.079166666666667,0.0
12.014986111111112,0.0,,9.0,2985.7449031528527,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,167.70833333333334,2023-09-29,144.79166666666666,4.405555555555556,0.0
14.148597222222222,0.0,,9.0,3123.469328152853,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,154.08333333333334,2023-09-30,127.87083333333334,5.354166666666667,0.0
14.489763888888888,0.0,,9.0,3256.251803152853,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,153.1861111111111,2023-10-01,163.05833333333334,6.2375,0.0
16.37666666666667,0.0,,9.0,3399.7421431528523,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,188.4375,2023-10-02,228.79444444444445,12.083333333333334,0.0
16.699375,0.0,,9.0,3544.1685381528528,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,114.27638888888889,2023-10-03,244.21388888888887,16.616666666666667,0.0
13.895402777777777,0.0,,9.0,3681.815848152852,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,175.55972222222223,2023-10-04,49.10833333333333,13.109722222222222,0.0
16.579138888888888,0.0,,9.0,3809.5635631528507,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,145.8972222222222,2023-10-05,158.3763888888889,12.262500000000001,0.0
18.282680555555554,0.0,,9.0,3968.6999431528498,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,165.84166666666667,2023-10-06,180.05277777777778,15.27361111111111,0.0
17.16588888888889,0.0,,9.0,4125.662898152849,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,98.2361111111111,2023-10-07,136.96666666666667,11.722222222222221,0.0
16.576402777777776,0.0,,9.0,2982.6789748952638,9.0,,,9.0,,9.0,,9.0,,9.0,21.6,0.0,,9.0,28.252777777777776,2023-10-08,113.60416666666667,28.759722222222223,0.0
13.319444444444445,0.0,,9.0,1225.3273233251412,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,156.86527777777778,2023-10-09,174.8138888888889,9.269444444444444,0.0
13.669597222222222,0.0,,9.0,1349.379758325141,9.0,,,9.0,,9.0,,9.0,,9.0,4.0,0.0,,9.0,90.08749999999999,2023-10-10,174.25416666666663,11.058333333333332,0.0
12.413597222222222,0.0,,9.0,1460.1179483251408,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,109.31944444444444,2023-10-11,165.7513888888889,8.497222222222222,0.0
13.22823611111111,0.0,,9.0,1577.7640133251407,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,116.575,2023-10-12,171.71944444444443,5.322222222222222,0.0
12.211083333333335,0.0,,9.0,1694.285338325141,9.0,,,9.0,,9.0,,9.0,,9.0,7.2,0.0,,9.0,51.49861111111111,2023-10-13,191.77916666666667,7.830555555555556,0.0
