Hmdx,Visibility (km),Wind Chill,air_temperature_c,barometric_pressure_kpa,bui,dc,dew_point_c,dmc,ffmc,fwi,isi,rain_mm,relative_humidity_pct,station,timestamp_utc,wind_direction_deg,wind_speed_kmh
25.5,,,19.05,,969.7487789425671,1146.8150785045812,7.558333333333334,396.3412396902764,88.3109501402938,108.50167911487034,53.990873520848446,0.0,49.333333333333336,stanhope,2025-06-04,21.458333333333332,14.208333333333334
29.555555555555557,,,21.016666666666666,,1154.6019400660668,1371.4145785045805,10.466666666666667,468.8946508137765,88.61837503747596,118.4883343254046,62.618561281693324,0.0,51.416666666666664,stanhope,2025-06-05,20.333333333333332,18.5
,,,14.558333333333332,,1310.31969951965,1585.2755785045802,11.166666666666666,517.6819102673599,82.46943580842556,150.5688115582134,96.20246125169808,0.0,80.41666666666667,stanhope,2025-06-06,24.318181818181817,7.416666666666667
,,,13.549999999999999,,1343.1586036713222,1644.3866642111327,12.433333333333332,548.3284640447708,63.06524231861477,21820.525395643912,235201125.8925964,42.8,93.0,stanhope,2025-06-07,11.5,5.833333333333333
,,,11.333333333333334,,739.869595710362,716.6395916822129,9.333333333333334,832.7896118229586,57.31022921761152,55319.84642787001,716445150.9340056,35.6,88.08333333333333,stanhope,2025-06-08,21.375,15.208333333333334
,,,15.070833333333333,,860.5879821553505,856.1136135681645,7.195833333333333,878.4854565040943,84.70287171621531,142.92076240581198,99.88016555206666,0.0,62.833333333333336,stanhope,2025-06-09,19.208333333333332,9.75
25.0,,,14.783333333333333,,1011.7747340838673,1035.4956135681648,10.383333333333333,916.8912161466778,82.85134973000048,174.33924648698473,130.37584909682116,0.0,76.25,stanhope,2025-06-10,16.375,13.291666666666666
26.0,,,18.408333333333335,,1046.2147448265985,1064.9495191018088,13.958333333333334,971.2756477257564,71.74057050884126,11015.691483870616,58129710.827869006,13.6,77.08333333333333,stanhope,2025-06-11,22.666666666666668,16.541666666666668
27.0,,,17.508695652173913,,1134.9693953811613,1169.197748463758,12.839130434782609,998.0559830507746,83.2966265249604,165.9089441645066,112.56596100747103,2.8000000000000003,74.65217391304348,stanhope,2025-06-12,24.956521739130434,13.043478260869565
,,,12.041666666666666,,85.95288931683176,81.86526315789473,7.558333333333334,102.3033939525798,83.62370264930036,114.33176013846,97.850333749569,0.0,74.58333333333333,stanhope,2025-06-13,22.666666666666668,11.625
,,,12.4125,,194.58115808421329,212.44949999999994,6.816666666666666,123.10779042106664,82.636520248024,149.8595132341183,116.03005535337843,0.0,71.5,stanhope,2025-06-14,16.142857142857142,7.041666666666667
,,,13.9125,,328.9870224883672,372.70949999999993,8.666666666666666,149.6840433749833,81.61062874365932,177.022486269011,148.30566045320708,0.0,73.375,stanhope,2025-06-15,15.91304347826087,7.5
25.0,,,17.89166666666667,,473.7454488293167,563.4554999999999,8.916666666666666,192.0176988293167,86.63963507127437,124.41056797950274,70.10125296531524,0.0,58.416666666666664,stanhope,2025-06-16,22.666666666666668,13.333333333333334
,,,17.645833333333332,,632.5840092379,768.1214999999999,8.0375,248.5232592379001,87.43672644652459,132.8342909087538,77.51527348363835,0.0,54.75,stanhope,2025-06-17,21.25,18.666666666666668
25.8,,,17.099999999999998,,781.1808743397334,966.7455,11.25,297.80812433973335,85.16544181793704,145.62083890996036,90.50656207026377,0.0,68.875,stanhope,2025-06-18,19.416666666666668,15.125
30.25,,,21.59166666666667,,920.4938635342334,1186.593,18.441666666666666,327.19736353423343,82.14262167763614,175.29332919942,128.3229381240814,0.0,82.79166666666667,stanhope,2025-06-19,20.458333333333332,11.75
30.5,,,22.645833333333332,,1072.5116849418998,1431.0224999999998,17.904166666666665,357.0004349419001,83.35384339320204,197.75624979628432,167.21349761145643,0.0,75.83333333333333,stanhope,2025-06-20,19.958333333333332,19.208333333333332
,,,15.820833333333333,,1217.0202943995666,1647.0465000000002,10.908333333333333,393.49704439956673,83.18057950942917,176.27866402455615,140.5563267034714,0.9,73.5,stanhope,2025-06-21,26.82608695652174,13.75
25.4,,,16.804166666666667,,1321.7316906881701,1771.8870855984712,10.966666666666667,435.7881478889345,76.51930420453624,2178.0070180355183,879082.1237554281,7.1,71.45833333333333,stanhope,2025-06-22,18.625,12.041666666666666
,,,15.283333333333333,,1342.503348582001,1721.0179108726622,13.8375,481.9943931456699,73.53326133866332,437.24668855473857,1171.0762668397651,0.3,91.20833333333333,stanhope,2025-06-23,22.52173913043478,7.125
34.470588235294116,,,23.491666666666664,,1468.7783363884175,1929.973910872662,18.995833333333334,503.79138095208646,83.39585724045071,162.06515367444382,121.51041308120409,0.0,76.95833333333333,stanhope,2025-06-24,22.75,10.916666666666666
28.666666666666668,,,19.724999999999998,,1639.568627180417,2183.3014108726616,13.75,547.9179217440865,85.25222122803339,124.35757234613766,67.40481111938864,0.0,68.75,stanhope,2025-06-25,21.333333333333332,9.916666666666666
,,,15.049999999999999,,1774.7781581706668,2374.6474108726607,7.208333333333333,587.4544527343365,85.85546885372209,123.09476051373277,68.87769956281109,0.0,60.416666666666664,stanhope,2025-06-26,30.791666666666668,10.625
,,,15.341666666666667,,1904.1643520305,2555.61491087266,8.741666666666667,626.3568965941698,85.16123360370659,127.76584108743778,73.27414935609059,0.0,65.45833333333333,stanhope,2025-06-27,23.5,9.833333333333334
,,,17.120833333333334,,2041.813907118666,2746.1374108726595,9.0875,668.7452016823365,86.24232085245855,131.72671867995868,75.15449001379655,0.0,60.583333333333336,stanhope,2025-06-28,21.375,14.958333333333334
,,,15.216666666666667,,2170.000244814134,2934.1849108726583,12.695833333333333,702.9077893778048,77.88100136614436,567.5718639962832,12206.137791184905,3.6,85.375,stanhope,2025-06-29,15.916666666666666,13.625
,,,16.845833333333335,,2290.9779441990536,3124.7464108726585,15.679166666666667,728.6047387627244,65.81727720047158,2250.522507001883,214904.9887668183,1.7,93.0,stanhope,2025-06-30,20.541666666666668,6.833333333333333
30.625,,,22.45,,2420.884861470971,3343.036910872659,17.05,749.366406034641,83.81465877955605,169.3995373337309,126.70447019192422,0.0,73.25,stanhope,2025-07-01,20.125,14.75
