Hmdx,Visibility (km),Wind Chill,_quality_flags,air_temperature_c,barometric_pressure_kpa,bui,carry_forward_used,dc,dew_point_c,dmc,ffmc,fwi,isi,rain_mm,relative_humidity_pct,source_file,station,timestamp_utc,wind_direction_deg,wind_speed_kmh
,,,,1.7,,4.176269658614556,False,10.599669184300904,-0.8,0.0,41.74058815028012,3.772245256142413e-11,0.00024057484829570776,1.7000000000000002,83.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-13 16:00:00+00:00,28.0,7.0
,,,,3.4,,0.46762900384495537,False,1.1868756442765365,-1.2,0.0,32.3717431838666,1.0253873143997385e-13,1.0226992677010746e-05,7.4,72.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-14 16:00:00+00:00,2.0,13.0
,,,,2.7,,0.0,False,0.0,0.4,0.0,27.782941425179807,0.0,1.3968698783554332e-06,3.5,85.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-15 16:00:00+00:00,27.0,8.0
,,,,7.1,,0.7456694799999997,False,0.9819999999999995,1.4,0.3587614799999999,49.4754943553728,6.314200852303086e-09,0.002562950488128047,0.0,67.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-16 16:00:00+00:00,28.0,10.0
,,,,8.4,,1.6907921799999999,False,2.1979999999999995,1.7,0.8247801799999999,67.00853687138368,2.8834708866894368e-05,0.18111653292156732,0.0,63.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-17 16:00:00+00:00,18.0,14.0
,,,,13.7,,0.0,False,0.0,12.9,0.0,33.827514986636835,0.0,1.8686024853611116e-05,4.8,95.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-18 16:00:00+00:00,19.0,15.0
,,,,3.1,,0.0,False,0.0,-2.4,0.0,23.59227885419381,0.0,2.2067533710731123e-07,34.9,67.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-19 16:00:00+00:00,27.0,10.0
,,,,1.1,,0.0,False,0.0,-6.3,0.0,42.803279411234485,0.0,0.0004253480668039203,1.6,58.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-20 16:00:00+00:00,28.0,17.0
,,,,1.9,,0.0,False,0.0,-4.9,0.0,38.70129524069598,0.0,0.00010173201298129713,5.2,61.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-21 16:00:00+00:00,33.0,13.0
,,,,1.9,,0.1454007999999999,False,0.04599999999999982,-3.4,0.1272768,54.42779526149204,9.349823596818672e-08,0.009686214217305724,0.0,68.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-22 16:00:00+00:00,16.0,11.0
,,,,6.1,,0.0,False,0.0,5.6,0.0,17.135661872788784,0.0,9.845738226611264e-09,9.4,97.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-23 16:00:00+00:00,2.0,19.0
,,,,1.6,,0.06801354000000001,False,0.0,-1.4,0.06801354000000001,29.07380663945851,5.0557536104724254e-15,2.249748288924025e-06,0.2,81.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-24 16:00:00+00:00,25.0,5.0
,,-9.0,,-4.1,,0.0,False,0.0,-12.5,0.0,48.304672398935594,0.0,0.002078754639649363,0.5,52.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-25 16:00:00+00:00,26.0,15.0
,,,,2.5,,0.21818103999999994,False,0.15399999999999991,-2.9,0.15750503999999999,60.88375388691346,1.7677529386427707e-06,0.04217855689042248,0.0,67.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-26 16:00:00+00:00,19.0,8.0
,,,,6.8,,0.68855124,False,1.0819999999999999,5.2,0.26224324,60.389288322100306,3.840940307213768e-06,0.06307390920249858,1.1,90.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-27 16:00:00+00:00,14.0,30.0
,,,,2.3,,0.0,False,0.0,-3.8,0.0,29.54653137308776,0.0,3.006084706538853e-06,22.299999999999997,64.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-28 16:00:00+00:00,24.0,9.0
,,-6.0,,-1.6,,0.0,False,0.0,-8.8,0.0,48.79664255441451,0.0,0.002331155585868994,0.0,58.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-29 16:00:00+00:00,28.0,14.0
,,,,2.1,,0.15958479999999997,False,0.08199999999999996,-2.9,0.1272768,62.810668218931944,6.984657572931333e-06,0.08374086249022689,0.0,70.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_11.csv,stanhope,2023-11-30 16:00:00+00:00,20.0,19.0
,,,,7.9,,0.828236,False,1.2079999999999997,4.3,0.35228400000000004,70.13732577911682,9.062253903418582e-05,0.3080561289678299,0.0,78.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-01 16:00:00+00:00,23.0,10.0
,,,,3.7,,0.0,False,0.0,2.7,0.0,35.01377249654549,0.0,3.262563966604684e-05,4.8,93.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-02 16:00:00+00:00,6.0,20.0
,,,,0.7,,0.0,False,0.0,-4.5,0.0,36.898696658300565,0.0,5.988181896644639e-05,4.1000000000000005,68.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-03 16:00:00+00:00,3.0,17.0
,,,,1.0,,0.0,False,0.0,0.2,0.0,19.42592302198711,0.0,4.298370584859691e-08,5.700000000000001,95.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-04 16:00:00+00:00,1.0,29.0
,,-7.0,,-1.5,,0.0,False,0.0,-5.9,0.0,25.778721395378753,0.0,7.65835988559906e-07,6.9,72.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-05 16:00:00+00:00,35.0,20.0
,,-7.0,,-3.7,,0.0,False,0.0,-9.0,0.0,36.93931102033264,0.0,5.037819036830255e-05,1.3,67.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-06 16:00:00+00:00,27.0,9.0
,,-6.0,,-0.9,,0.0063638400000000026,False,0.0,-5.4,0.0063638400000000026,49.59376593552669,9.726931385083602e-09,0.003118852434226071,0.9,72.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-07 16:00:00+00:00,30.0,17.0
,,,,0.8,,0.08625276000000001,False,0.0,-5.4,0.08625276000000001,64.40562116560106,1.4616212784380999e-05,0.12099334856325478,0.0,63.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-08 16:00:00+00:00,30.0,20.0
,,,,0.6,,0.1403454,False,0.0,-3.8,0.1403454,69.93262824248039,7.24218951940967e-05,0.26955567077798637,0.0,72.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-09 16:00:00+00:00,25.0,6.0
,,,,5.6,,0.6036065199999998,False,0.7119999999999997,1.7,0.32307852,74.69342068912657,0.0006178009490698813,0.7974568715058895,0.0,76.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-10 16:00:00+00:00,17.0,14.0
,,,,14.1,,1.72878044,False,2.9539999999999997,11.8,0.56490444,77.06611234203949,0.0027474806659198653,1.7715610162463669,0.4,86.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-11 16:00:00+00:00,19.0,30.0
,,-5.0,,-0.1,,0.0,False,0.0,-7.7,0.0,53.65030046290703,0.0,0.008936622516236318,3.8999999999999995,57.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-12 16:00:00+00:00,25.0,16.0
,,,,2.0,,0.15203824,False,0.06399999999999995,-4.2,0.12682224,66.03984567025209,2.0917664916106295e-05,0.14489752457503965,0.0,64.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-13 16:00:00+00:00,24.0,13.0
,,-10.0,,-3.2,,0.05045616,False,0.0,-8.2,0.05045616,70.43078947766867,0.00020461295972747733,0.4525020777389999,0.7,68.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-14 16:00:00+00:00,30.0,24.0
,,,,4.3,,0.48425056,False,0.47799999999999976,-2.8,0.29591856000000005,77.06061669231002,0.0014512666560708711,1.2173253986694827,0.0,60.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-15 16:00:00+00:00,27.0,14.0
,,,,0.1,,0.4388115199999999,False,0.19999999999999973,-8.4,0.36001152000000003,80.41992078655569,0.004823229815393039,2.2160768092445204,0.0,53.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-16 16:00:00+00:00,33.0,15.0
,,,,2.3,,0.5818975199999998,False,0.3179999999999996,-1.7,0.45660552,80.41992078655569,0.006326510121486717,2.54996192961407,0.0,75.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-17 16:00:00+00:00,20.0,21.0
,,,,14.4,,1.9268765199999995,False,2.613999999999999,10.1,0.8969605199999999,81.50477829525201,0.013356926592867599,3.9488466036294345,0.2,75.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-18 16:00:00+00:00,16.0,32.0
,,,,9.2,,1.8749426661339146,False,3.9739999999999993,7.3,0.309186666133915,60.56259661904641,1.3251345171975065e-06,0.03921866221945282,2.0,88.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-19 16:00:00+00:00,20.0,8.0
,,,,3.0,,1.6618919999999997,False,4.217999999999999,1.7,0.0,50.62536351281777,2.402794371549837e-08,0.005220197324470142,1.9,91.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-20 16:00:00+00:00,2.0,27.0
,,-11.0,,-2.3,,1.3821519999999996,False,3.507999999999999,-6.0,0.0,64.25804836896748,5.574441235282224e-05,0.24782000738864982,0.5,75.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-21 16:00:00+00:00,36.0,52.0
,,-10.0,,-3.0,,0.0,False,0.0,-7.2,0.0,47.819032331816594,0.0,0.002343413214412056,3.5,73.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-22 16:00:00+00:00,34.0,26.0
,,-7.0,,-2.8,,0.0,False,0.0,-14.9,0.0,63.5270406258361,0.0,0.07928965685980877,0.2,39.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-23 16:00:00+00:00,23.0,10.0
,,,,3.9,,0.44974599999999987,False,0.4059999999999997,-5.9,0.289782,75.01488816203515,0.0007013630021695443,0.845343389586987,0.0,49.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-24 16:00:00+00:00,26.0,14.0
,,,,5.2,,0.9882788,False,1.0459999999999996,-2.0,0.5761548000000001,79.38420013533525,0.0028360221976765905,1.7350633899405945,0.0,60.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-25 16:00:00+00:00,22.0,12.0
,,,,6.6,,1.5672340799999998,False,1.9379999999999993,2.3,0.8036620800000001,80.23113371716639,0.004508454103713273,2.2499311408563805,0.0,74.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-26 16:00:00+00:00,26.0,17.0
,,,,1.5,,1.6426746399999996,False,1.911999999999999,-3.2,0.8893466400000001,80.44082974227607,0.002492545797420109,1.6795990396144083,0.0,71.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-27 16:00:00+00:00,30.0,3.0
,,,,1.2,,1.6634290399999996,False,1.831999999999999,-1.9,0.94162104,80.41694897384585,0.004127556998255327,2.1637684608592362,0.0,80.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-28 16:00:00+00:00,7.0,14.0
,,,,1.3,,0.0,False,0.0,0.5,0.0,33.12770068464927,0.0,1.8112369281200798e-05,6.0,94.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-29 16:00:00+00:00,5.0,25.0
,,,,1.3,,0.0,False,0.0,0.8,0.0,7.353226245480323,0.0,1.5726924807490753e-11,19.400000000000002,96.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-30 16:00:00+00:00,6.0,11.0
,,-5.0,,-0.3,,0.0,False,0.0,-2.7,0.0,18.33884604530014,0.0,1.7766867267141182e-08,3.1,84.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2023_12.csv,stanhope,2023-12-31 16:00:00+00:00,27.0,16.0
,,-9.0,,-3.7,,0.0,False,0.0,-5.1,0.0,25.23536610988373,0.0,5.326141926107522e-07,0.9,90.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-01 16:00:00+00:00,31.0,15.0
,,-7.0,,-2.7,,0.0,False,0.0,-8.1,0.0,40.84276494662363,0.0,0.00019778742150320186,0.7,66.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-02 16:00:00+00:00,25.0,11.0
,,-2.0,,-0.4,,0.0258531,False,0.0,-5.2,0.0258531,51.84320798215989,1.7802244739189643e-08,0.004219819577546712,0.0,70.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-03 16:00:00+00:00,25.0,4.0
,,-3.0,,-0.5,,0.03988764,False,0.0,-3.3,0.03988764,58.548551766876976,5.520382585848212e-07,0.023501352201431305,0.0,81.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-04 16:00:00+00:00,17.0,6.0
,,-12.0,,-4.4,,0.0,False,0.0,-7.9,0.0,41.16383998625724,0.0,0.00031172737380021147,4.2,76.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-05 16:00:00+00:00,32.0,26.0
,,-14.0,,-6.9,,0.0,False,0.0,-12.2,0.0,38.34144518067811,0.0,0.00010850793672687659,3.3,66.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-06 16:00:00+00:00,30.0,21.0
,,-9.0,,-3.2,,0.0,False,0.0,-9.0,0.0,54.57656744530928,0.0,0.012412416384299779,0.2,64.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-07 16:00:00+00:00,6.0,20.0
,,-10.0,,-3.2,,0.0,False,0.0,-8.6,0.0,65.7944783851268,0.0,0.17808072569655697,0.0,66.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-08 16:00:00+00:00,34.0,24.0
,,-11.0,,-5.3,,0.0,False,0.0,-10.3,0.0,71.36922617355015,0.0,0.46025485586295095,0.0,68.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-09 16:00:00+00:00,31.0,17.0
,,,,2.2,,0.0,False,0.0,0.1,0.0,41.39470467036228,0.0,0.0007266401320271917,6.9,86.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-10 16:00:00+00:00,13.0,59.0
,,,,4.3,,0.0,False,0.0,0.8,0.0,38.324266891228056,0.0,9.374762286957247e-05,3.7,78.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-11 16:00:00+00:00,21.0,15.0
,,-7.0,,-2.2,,0.0,False,0.0,-10.8,0.0,56.1610647385644,0.0,0.015984090870360408,0.0,52.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-12 16:00:00+00:00,28.0,14.0
,,-8.0,,-2.0,,0.0,False,0.0,-6.2,0.0,65.89304370560131,0.0,0.1817768814046606,0.0,73.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-13 16:00:00+00:00,15.0,24.0
,,,,3.3,,0.35575295999999995,False,0.2979999999999998,-4.6,0.23834096000000002,67.43114018946905,4.030454662854389e-05,0.20208887422384425,1.4,56.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-14 16:00:00+00:00,23.0,15.0
,,-9.0,,-3.1,,0.11276876000000002,False,0.0,-12.2,0.11276876000000002,75.24191467047362,0.0009331015842149046,0.9671161207758314,0.0,49.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-15 16:00:00+00:00,26.0,18.0
,,-6.0,,-1.4,,0.11018345000000003,False,0.0,-2.4,0.11018345000000003,70.08731674138745,0.0001068436346685651,0.32724342286552976,0.8,93.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-16 16:00:00+00:00,12.0,13.0
,,-9.0,,-2.6,,0.0,False,0.0,-6.1,0.0,26.84050115952882,0.0,1.257093091004779e-06,26.200000000000003,77.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-17 16:00:00+00:00,27.0,21.0
,,-16.0,,-7.0,,0.0,False,0.0,-15.1,0.0,48.117178675293296,0.0,0.0029343317383165144,0.0,52.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-18 16:00:00+00:00,26.0,32.0
,,-14.0,,-6.7,,0.0,False,0.0,-14.9,0.0,61.64646567505194,0.0,0.06474463932332274,0.0,52.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-19 16:00:00+00:00,26.0,19.0
,,-6.0,,-0.6,,0.0,False,0.0,-1.2,0.0,33.10710843992962,0.0,1.5256479989562852e-05,3.6000000000000005,96.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-20 16:00:00+00:00,35.0,18.0
,,-7.0,,-1.3,,0.0,False,0.0,-4.0,0.0,35.242079702800254,0.0,3.716498926653647e-05,2.6,82.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-21 16:00:00+00:00,35.0,22.0
,,-8.0,,-2.3,,0.0,False,0.0,-9.5,0.0,53.87948633583431,0.0,0.009928764880996623,0.5,57.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-22 16:00:00+00:00,24.0,18.0
,,-14.0,,-5.4,,0.0,False,0.0,-12.0,0.0,66.18680879401978,0.0,0.22758996125471206,0.0,60.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-23 16:00:00+00:00,32.0,31.0
,,-15.0,,-8.7,,0.0,False,0.0,-12.7,0.0,70.087249939885,0.0,0.3272391602551654,0.0,73.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-24 16:00:00+00:00,20.0,13.0
,,-7.0,,-0.2,,0.0,False,0.0,-3.5,0.0,42.56284090396899,0.0,0.0005602337311308856,5.7,79.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-25 16:00:00+00:00,1.0,32.0
,,-5.0,,-3.1,,0.0,False,0.0,-7.4,0.0,52.21344065673418,0.0,0.004761906155956513,0.0,72.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-26 16:00:00+00:00,20.0,5.0
,,-3.0,,-1.0,,0.0,False,0.0,-4.4,0.0,45.595494014116525,0.0,0.0007519154135081755,2.0,78.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-27 16:00:00+00:00,3.0,5.0
,,-4.0,,-0.6,,0.013542100000000003,False,0.0,-3.9,0.013542100000000003,55.472177320612914,1.5091247113414165e-07,0.012285249645989996,0.0,78.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-28 16:00:00+00:00,23.0,10.0
,,-15.0,,-5.2,,0.0,False,0.0,-8.0,0.0,60.2705494427581,0.0,0.09800609774020595,1.0,80.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-29 16:00:00+00:00,3.0,50.0
,,-13.0,,-5.8,,0.0,False,0.0,-10.3,0.0,67.69212212927687,0.0,0.25691897702380284,0.0,71.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-30 16:00:00+00:00,2.0,23.0
,,-10.0,,-4.7,,0.0,False,0.0,-11.1,0.0,73.30398005332074,0.0,0.6177796856003686,0.0,61.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_01.csv,stanhope,2024-01-31 16:00:00+00:00,23.0,14.0
,,-2.0,,-0.6,,0.015625500000000004,False,0.0,-3.9,0.015625500000000004,74.9565018154217,0.00043819623327789555,0.6620043898539605,0.0,78.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_02.csv,stanhope,2024-02-01 16:00:00+00:00,13.0,4.0
,,-3.0,,-0.9,,0.0,False,0.0,-1.6,0.0,57.123512600102785,0.0,0.016358136300895127,1.6000000000000003,95.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_02.csv,stanhope,2024-02-02 16:00:00+00:00,6.0,5.0
,,-13.0,,-3.6,,0.0,False,0.0,-4.5,0.0,24.740470357899074,0.0,1.107390907744796e-06,8.4,93.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_02.csv,stanhope,2024-02-03 16:00:00+00:00,2.0,56.0
,,-11.0,,-2.4,,0.0,False,0.0,-3.0,0.0,8.702642765863995,0.0,1.0564390461907188e-10,17.799999999999997,96.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_02.csv,stanhope,2024-02-04 16:00:00+00:00,2.0,51.0
,,-7.0,,-0.5,,0.0,False,0.0,-1.1,0.0,5.791650775583004,0.0,7.601305129527143e-12,31.200000000000003,96.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_02.csv,stanhope,2024-02-05 16:00:00+00:00,3.0,30.0
,,-8.0,,-1.3,,0.0,False,0.0,-3.0,0.0,18.746340363441718,0.0,3.291892079792567e-08,1.5,88.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_02.csv,stanhope,2024-02-06 16:00:00+00:00,4.0,33.0
,,-5.0,,-1.4,,0.0,False,0.0,-5.1,0.0,33.79556468136614,0.0,1.6813803300985497e-05,0.0,76.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_02.csv,stanhope,2024-02-07 16:00:00+00:00,2.0,11.0
,,-5.0,,-1.1,,0.0,False,0.0,-3.8,0.0,44.64583859107371,0.0,0.0006512242821640869,0.0,82.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_02.csv,stanhope,2024-02-08 16:00:00+00:00,1.0,11.0
,,-3.0,,-2.0,,0.0,False,0.0,-5.1,0.0,52.18707820537769,0.0,0.004619744297808839,0.0,79.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_02.csv,stanhope,2024-02-09 16:00:00+00:00,4.0,4.0
,,,,4.1,,0.3366531999999999,False,0.4419999999999997,0.6,0.1625052,63.77575786662839,1.1039793213599075e-05,0.10571085864990498,0.0,78.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_02.csv,stanhope,2024-02-10 16:00:00+00:00,19.0,20.0
,,,,4.1,,0.6806929999999998,False,0.8839999999999995,0.4,0.332397,60.777307017656724,1.491542285560955e-06,0.03929350027659502,1.3,77.0,/mnt/fast_data/workspaces/pea-met-network/data/raw/eccc/stanhope/stanhope_hourly_2024_02.csv,stanhope,2024-02-11 16:00:00+00:00,29.0,6.0
