Date,Time,"RH (RH 21114839:20824084-2),%,Cavendish Green Gables","Temperature (Temperature 21114839:20824084-1),°C,Cavendish Green Gables","Average wind speed (Average wind speed 21114839:21107892-1),Km/h,Cavendish Green Gables","Wind Direction (Wind Direction 21114839:21107892-3),°,Cavendish Green Gables","Rain (Rain 21114839:21092075-1),mm,Cavendish Green Gables","Solar Radiation (Solar Radiation 21114839:21109518-1),W/m²,Cavendish Green Gables","Wind gust speed (Wind gust speed 21114839:21107892-2),Km/h,Cavendish Green Gables","Dew Point (Dew Point 21114839:20824084-3),°C,Cavendish Green Gables","Accumulated Rain (Accumulated Rain 21114839:21092075-2),mm,Cavendish Green Gables"
01/01/2026,01:20:00 -0400,81.2999963620541,-5.9164650199428905,0,196.54901960784315,0,0.625,0,-8.608644629456046,
01/01/2026,01:22:00 -0400,81.39999635757938,-5.9164650199428905,0,196.54901960784315,0,0.625,1.202274600758272,-8.592927748026627,
01/01/2026,01:24:00 -0400,81.49999635310466,-5.9164650199428905,0,196.54901960784315,0,0.625,0,-8.577228010256999,
01/01/2026,01:26:00 -0400,81.69999634415522,-5.9164650199428905,0,196.54901960784315,0,0.625,0,-8.54587980644686,
01/01/2026,01:28:00 -0400,81.69999634415522,-5.947774443197645,0,196.54901960784315,0,0.625,0,-8.576535951592453,
01/01/2026,01:30:00 -0400,81.7999963396805,-5.9791060617722,0,196.54901960784315,0,0.625,0,-8.591573753793472,
01/01/2026,01:32:00 -0400,81.7999963396805,-6.010459934855902,0,196.54901960784315,0,0.625,0,-8.622277801512709,
01/01/2026,01:34:00 -0400,81.89999633520578,-6.073234682290888,0,196.54901960784315,0,0.625,0,-8.66814116813161,
01/01/2026,01:36:00 -0400,81.99999633073107,-6.104655676011532,0,196.54901960784315,0,0.625,0,-8.683325913964884,
01/01/2026,01:38:00 -0400,81.99999633073107,-6.136099162979832,0,196.54901960784315,0,0.625,0,-8.714126485097628,
01/01/2026,01:40:00 -0400,81.99999633073107,-6.230565186248768,0,196.54901960784315,0,0.625,0,-8.806661549928068,
01/01/2026,01:42:00 -0400,81.99999633073107,-6.293656110166751,0,196.54901960784315,0,0.625,0,-8.86846331540503,
01/01/2026,01:44:00 -0400,81.99999633073107,-6.3568384639794004,0,196.54901960784315,0,0.625,0,-8.930355018781663,
01/01/2026,01:46:00 -0400,82.29999631730692,-6.262099250100704,0,196.54901960784315,0,0.625,0,-8.790946665952832,
01/01/2026,01:48:00 -0400,82.49999630835748,-6.199053857607879,0,196.54901960784315,0,0.625,0,-8.698161881308755,
01/01/2026,01:50:00 -0400,82.8999962904586,-6.104655676011532,0,196.54901960784315,0,0.625,2.404549201516544,-8.543775346788504,
01/01/2026,01:52:00 -0400,83.19999627703446,-6.104655676011532,2.404549201516544,196.54901960784315,0,0.625,3.6068238022748167,-8.497557503849142,
01/01/2026,01:54:00 -0400,83.19999627703446,-6.136099162979832,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-8.528408060061741,
01/01/2026,01:56:00 -0400,83.39999626808503,-6.167565203382182,0,196.54901960784315,0,0.625,0,-8.52856766171132,
01/01/2026,01:58:00 -0400,83.49999626361031,-6.230565186248768,0,196.54901960784315,0,0.625,0,-8.575072871511384,
01/01/2026,02:00:00 -0400,83.49999626361031,-6.293656110166751,0,196.54901960784315,0,0.625,2.404549201516544,-8.636999742364694,
01/01/2026,02:02:00 -0400,83.39999626808503,-6.388464080766127,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-8.745362172332197,
01/01/2026,02:04:00 -0400,83.39999626808503,-6.451784503266936,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-8.807506861427155,
01/01/2026,02:06:00 -0400,83.49999626361031,-6.578703848620918,2.404549201516544,196.54901960784315,0,0.625,3.6068238022748167,-8.916792502095875,
01/01/2026,02:08:00 -0400,83.5999962591356,-6.610492071819863,2.404549201516544,196.54901960784315,0,0.625,3.6068238022748167,-8.932737428966721,
01/01/2026,02:10:00 -0400,83.69999625466087,-6.6423037760936126,2.404549201516544,196.54901960784315,0,0.625,3.6068238022748167,-8.948730025992539,
01/01/2026,02:12:00 -0400,83.5999962591356,-6.769786678110719,3.6068238022748167,196.54901960784315,0,0.625,4.809098403033088,-9.089119701497129,
01/01/2026,02:14:00 -0400,83.5999962591356,-6.865648541521949,3.6068238022748167,196.54901960784315,0,0.625,4.809098403033088,-9.183229997401552,
01/01/2026,02:16:00 -0400,83.5999962591356,-6.961726366801713,2.404549201516544,196.54901960784315,0,0.625,3.6068238022748167,-9.277553097146017,
01/01/2026,02:18:00 -0400,83.79999625018615,-7.025899102400942,2.404549201516544,196.54901960784315,0,0.625,3.6068238022748167,-9.310195970998933,
01/01/2026,02:20:00 -0400,83.69999625466087,-7.15453700116079,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-9.45167429499219,
01/01/2026,02:22:00 -0400,83.79999625018615,-7.2512734060859,2.404549201516544,196.54901960784315,0,0.625,3.6068238022748167,-9.53151726862661,
01/01/2026,02:24:00 -0400,83.79999625018615,-7.31588820366828,3.6068238022748167,196.54901960784315,0,0.625,4.809098403033088,-9.594970860025342,
01/01/2026,02:26:00 -0400,83.89999624571143,-7.283568373443131,2.404549201516544,196.54901960784315,0,0.625,3.6068238022748167,-9.548110376755359,
01/01/2026,02:28:00 -0400,83.89999624571143,-7.2512734060859,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-9.516391628451125,
01/01/2026,02:30:00 -0400,83.89999624571143,-7.380602726429714,0,196.54901960784315,0,0.625,0,-9.643413931934903,
01/01/2026,02:32:00 -0400,83.89999624571143,-7.445417524217689,0,196.54901960784315,0,0.625,0,-9.707073070432493,
01/01/2026,02:34:00 -0400,84.19999623228728,-7.34823296512748,0,196.54901960784315,0,0.625,0,-9.566378279912477,
01/01/2026,02:36:00 -0400,84.49999621886313,-7.219003233470431,0,196.54901960784315,0,0.625,0,-9.3942534192115,
01/01/2026,02:38:00 -0400,84.59999621438841,-7.15453700116079,0,196.54901960784315,0,0.625,0,-9.31586085442544,
01/01/2026,02:40:00 -0400,84.59999621438841,-7.219003233470431,0,196.54901960784315,0,0.625,0,-9.37923496015426,
01/01/2026,02:42:00 -0400,84.59999621438841,-7.380602726429714,0,196.54901960784315,0,0.625,0,-9.538098246672325,
01/01/2026,02:44:00 -0400,84.49999621886313,-7.575350163879065,0,196.54901960784315,0,0.625,0,-9.744523401030772,
01/01/2026,02:46:00 -0400,84.59999621438841,-7.640469125179507,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-9.793568961467699,
01/01/2026,02:48:00 -0400,84.69999620991369,-7.575350163879065,0,196.54901960784315,0,0.625,1.202274600758272,-9.714594305361546,
01/01/2026,02:50:00 -0400,84.79999620543897,-7.510333150795233,0,196.54901960784315,0,0.625,0,-9.635719132343386,
01/01/2026,02:52:00 -0400,84.69999620991369,-7.542828949011053,0,196.54901960784315,0,0.625,0,-9.682618870460715,
01/01/2026,02:54:00 -0400,84.79999620543897,-7.542828949011053,1.202274600758272,196.54901960784315,0,0.625,1.202274600758272,-9.667673681967809,
01/01/2026,02:56:00 -0400,84.89999620096425,-7.445417524217689,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-9.556942910572655,
01/01/2026,02:58:00 -0400,84.99999619648953,-7.31588820366828,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-9.414612710306395,
01/01/2026,03:00:00 -0400,85.1999961875401,-7.2512734060859,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-9.321202689286078,
01/01/2026,03:02:00 -0400,85.1999961875401,-7.219003233470431,1.202274600758272,196.54901960784315,0,0.625,2.404549201516544,-9.289454130865371,
01/01/2026,03:04:00 -0400,85.1999961875401,-7.186757787710945,0,196.54901960784315,0,0.625,1.202274600758272,-9.257729979410405,
01/01/2026,03:06:00 -0400,85.29999618306537,-7.122340806410577,0,196.54901960784315,0,0.625,2.404549201516544,-9.179433402547405,
01/01/2026,03:08:00 -0400,85.39999617859065,-7.090169136286875,2.404549201516544,196.54901960784315,0,0.625,3.6068238022748167,-9.132868117350974,
01/01/2026,03:10:00 -0400,85.39999617859065,-6.993800605464216,3.6068238022748167,196.54901960784315,0,0.625,3.6068238022748167,-9.038033951566899,
01/01/2026,03:12:00 -0400,85.49999617411595,-6.961726366801713,3.6068238022748167,189.52941176470588,0,0.625,4.809098403033088,-8.991559757062706,
01/01/2026,03:14:00 -0400,85.59999616964123,-6.929676320405477,1.202274600758272,181.10588235294117,0,0.625,3.6068238022748167,-8.945116713162317,
01/01/2026,03:16:00 -0400,85.59999616964123,-6.929676320405477,0,181.10588235294117,0,0.625,2.404549201516544,-8.945116713162317,
01/01/2026,03:18:00 -0400,85.79999616069179,-6.865648541521949,0,181.10588235294117,0,0.625,1.202274600758272,-8.85232375911904,
01/01/2026,03:20:00 -0400,85.79999616069179,-6.865648541521949,1.202274600758272,181.10588235294117,0,0.625,1.202274600758272,-8.85232375911904,
01/01/2026,03:22:00 -0400,85.89999615621707,-6.769786678110719,2.404549201516544,181.10588235294117,0,0.625,3.6068238022748167,-8.74306706434261,
01/01/2026,03:24:00 -0400,85.89999615621707,-6.705997882261002,3.6068238022748167,181.10588235294117,0,0.625,4.809098403033088,-8.680254482644695,
01/01/2026,03:26:00 -0400,86.09999614726763,-6.6423037760936126,2.404549201516544,181.10588235294117,0,0.625,4.809098403033088,-8.587801769989046,
01/01/2026,03:28:00 -0400,85.99999615174235,-6.6423037760936126,0,181.10588235294117,0,0.625,2.404549201516544,-8.602660925010042,
01/01/2026,03:30:00 -0400,85.99999615174235,-6.737880411901244,0,181.10588235294117,0,0.625,0,-8.696786756855394,
01/01/2026,03:32:00 -0400,86.19999614279291,-6.6741390249858625,0,181.10588235294117,0,0.625,0,-8.604318001183582,
01/01/2026,03:34:00 -0400,86.29999613831819,-6.483479433280024,0,181.10588235294117,0,0.625,0,-8.401656555389108,
01/01/2026,03:36:00 -0400,86.39999613384347,-6.262099250100704,0,181.10588235294117,0,0.625,0,-8.16869527604397,
01/01/2026,03:38:00 -0400,86.39999613384347,-6.167565203382182,0,181.10588235294117,0,0.625,0,-8.075551133337306,
01/01/2026,03:40:00 -0400,86.49999612936875,-6.104655676011532,0,181.10588235294117,0,0.625,0,-7.998700331049929,
01/01/2026,03:42:00 -0400,86.39999613384347,-6.104655676011532,0,181.10588235294117,0,0.625,0,-8.013566892453433,
01/01/2026,03:44:00 -0400,86.39999613384347,-6.041836121833853,0,181.10588235294117,0,0.625,0,-7.951671578696999,
01/01/2026,03:46:00 -0400,86.49999612936875,-5.947774443197645,0,181.10588235294117,0,0.625,0,-7.844107733777348,
01/01/2026,03:48:00 -0400,86.49999612936875,-6.010459934855902,0,181.10588235294117,0,0.625,0,-7.905878542956261,
01/01/2026,03:50:00 -0400,86.49999612936875,-6.073234682290888,0,181.10588235294117,0,0.625,0,-7.967737579893062,
01/01/2026,03:52:00 -0400,86.49999612936875,-6.104655676011532,0,181.10588235294117,0,0.625,0,-7.998700331049929,
01/01/2026,03:54:00 -0400,86.49999612936875,-6.136099162979832,0,181.10588235294117,0,0.625,0,-8.029685316276028,
01/01/2026,03:56:00 -0400,86.49999612936875,-6.199053857607879,0,181.10588235294117,0,0.625,0,-8.091722226964647,
01/01/2026,03:58:00 -0400,86.69999612041933,-6.199053857607879,0,181.10588235294117,0,0.625,0,-8.062058879128493,
01/01/2026,04:00:00 -0400,86.69999612041933,-6.167565203382182,0,181.10588235294117,0,0.625,0,-8.031021228627397,
01/01/2026,04:02:00 -0400,86.69999612041933,-6.167565203382182,0,181.10588235294117,0,0.625,0,-8.031021228627397,
01/01/2026,04:04:00 -0400,86.69999612041933,-6.104655676011532,0,181.10588235294117,0,0.625,0,-7.9690129415876045,
01/01/2026,04:06:00 -0400,86.69999612041933,-6.041836121833853,0,181.10588235294117,0,0.625,0,-7.907093609695622,
01/01/2026,04:08:00 -0400,86.69999612041933,-6.073234682290888,0,181.10588235294117,0,0.625,0,-7.938042185908144,
01/01/2026,04:10:00 -0400,86.79999611594461,-6.104655676011532,0,181.10588235294117,0,0.625,0,-7.9541920469047325,
01/01/2026,04:12:00 -0400,86.79999611594461,-6.167565203382182,0,181.10588235294117,0,0.625,0,-8.016208333944027,
01/01/2026,04:14:00 -0400,86.89999611146989,-6.136099162979832,0,181.10588235294117,0,0.625,0,-7.970387296270703,
01/01/2026,04:16:00 -0400,86.99999610699517,-5.947774443197645,0,181.10588235294117,0,0.625,0,-7.76990329777702,
01/01/2026,04:18:00 -0400,87.09999610252045,-5.885177733017684,0,181.10588235294117,0,0.625,0,-7.693377036619854,
01/01/2026,04:20:00 -0400,87.09999610252045,-5.9164650199428905,0,181.10588235294117,0,0.625,0,-7.724231505409436,
01/01/2026,04:22:00 -0400,87.09999610252045,-5.9164650199428905,0,181.10588235294117,0,0.625,0,-7.724231505409436,
01/01/2026,04:24:00 -0400,87.09999610252045,-5.947774443197645,0,181.10588235294117,0,0.625,0,-7.755107869421621,
01/01/2026,04:26:00 -0400,87.09999610252045,-5.9164650199428905,0,181.10588235294117,0,0.625,0,-7.724231505409436,
01/01/2026,04:28:00 -0400,87.19999609804573,-5.791448103235325,0,181.10588235294117,0,0.625,0,-7.586144243161391,
01/01/2026,04:30:00 -0400,87.29999609357101,-5.635669330714805,0,181.10588235294117,0,0.625,0,-7.417697765964838,
01/01/2026,04:32:00 -0400,87.29999609357101,-5.635669330714805,0,181.10588235294117,0,0.625,0,-7.417697765964838,
01/01/2026,04:34:00 -0400,87.29999609357101,-5.7290712922894755,0,181.10588235294117,0,0.625,0,-7.509829977897458,
01/01/2026,04:36:00 -0400,87.29999609357101,-5.885177733017684,0,181.10588235294117,0,0.625,0,-7.663815508487165,
01/01/2026,04:38:00 -0400,87.29999609357101,-6.010459934855902,0,181.10588235294117,0,0.625,0,-7.787396740253992,
01/01/2026,04:40:00 -0400,87.49999608462157,-6.010459934855902,2.404549201516544,181.10588235294117,0,0.625,3.6068238022748167,-7.7579269763829934,
01/01/2026,04:42:00 -0400,87.39999608909629,-6.073234682290888,0,181.10588235294117,0,0.625,2.404549201516544,-7.8345851472042956,
01/01/2026,04:44:00 -0400,87.49999608462157,-6.136099162979832,3.6068238022748167,181.10588235294117,0,0.625,4.809098403033088,-7.88189318251951,
01/01/2026,04:46:00 -0400,87.39999608909629,-6.167565203382182,3.6068238022748167,181.10588235294117,0,0.625,4.809098403033088,-7.927647924882094,
01/01/2026,04:48:00 -0400,87.49999608462157,-6.230565186248768,1.202274600758272,181.10588235294117,0,0.625,2.404549201516544,-7.975101957329862,
01/01/2026,04:50:00 -0400,87.59999608014685,-6.325235827654296,2.404549201516544,181.10588235294117,0,0.625,2.404549201516544,-8.053840463448399,
01/01/2026,04:52:00 -0400,87.49999608462157,-6.420112739847397,2.404549201516544,181.10588235294117,0,0.625,2.404549201516544,-8.162128553449481,
01/01/2026,04:54:00 -0400,87.59999608014685,-6.451784503266936,2.404549201516544,181.10588235294117,0,0.625,3.6068238022748167,-8.178722525808956,
01/01/2026,04:56:00 -0400,87.59999608014685,-6.451784503266936,1.202274600758272,181.10588235294117,0,0.625,2.404549201516544,-8.178722525808956,
01/01/2026,04:58:00 -0400,87.59999608014685,-6.483479433280024,0,181.10588235294117,0,0.625,0,-8.210000201765894,
01/01/2026,05:00:00 -0400,87.69999607567215,-6.483479433280024,0,181.10588235294117,0,0.625,0,-8.195362259143952,
01/01/2026,05:02:00 -0400,87.79999607119743,-6.388464080766127,0,181.10588235294117,0,0.625,0,-8.086950903865475,
01/01/2026,05:04:00 -0400,87.79999607119743,-6.3568384639794004,0,181.10588235294117,0,0.625,0,-8.055733857329379,
01/01/2026,05:06:00 -0400,87.79999607119743,-6.388464080766127,0,181.10588235294117,0,0.625,2.404549201516544,-8.086950903865475,
01/01/2026,05:08:00 -0400,87.89999606672271,-6.451784503266936,3.6068238022748167,181.10588235294117,0,0.625,4.809098403033088,-8.134841157326907,
01/01/2026,05:10:00 -0400,87.89999606672271,-6.420112739847397,3.6068238022748167,181.10588235294117,0,0.625,4.809098403033088,-8.10357445405931,
01/01/2026,05:12:00 -0400,87.89999606672271,-6.262099250100704,3.6068238022748167,181.10588235294117,0,0.625,4.809098403033088,-7.947582780509068,
01/01/2026,05:14:00 -0400,87.89999606672271,-6.293656110166751,3.6068238022748167,181.10588235294117,0,0.625,4.809098403033088,-7.978735739764071,
01/01/2026,05:16:00 -0400,87.99999606224799,-6.388464080766127,1.202274600758272,181.10588235294117,0,0.625,2.404549201516544,-8.057725104648108,
01/01/2026,05:18:00 -0400,87.99999606224799,-6.388464080766127,1.202274600758272,181.10588235294117,0,0.625,2.404549201516544,-8.057725104648108,
01/01/2026,05:20:00 -0400,87.99999606224799,-6.420112739847397,0,181.10588235294117,0,0.625,1.202274600758272,-8.08897291115312,
01/01/2026,05:22:00 -0400,88.09999605777327,-6.515197592353573,0,181.10588235294117,0,0.625,0,-8.16827893076311,
01/01/2026,05:24:00 -0400,88.09999605777327,-6.483479433280024,0,181.10588235294117,0,0.625,0,-8.136958340900199,
01/01/2026,05:26:00 -0400,88.19999605329855,-6.451784503266936,0,181.10588235294117,0,0.625,0,-8.09109260318447,
01/01/2026,05:28:00 -0400,88.19999605329855,-6.293656110166751,0,181.10588235294117,0,0.625,0,-7.934927661258419,
01/01/2026,05:30:00 -0400,88.39999604434911,-6.167565203382182,0,181.10588235294117,0,0.625,0,-7.781239971463691,
01/01/2026,05:32:00 -0400,88.49999603987439,-6.073234682290888,0,181.10588235294117,0,0.625,0,-7.673486937521116,
01/01/2026,05:34:00 -0400,88.39999604434911,-6.167565203382182,0,181.10588235294117,0,0.625,0,-7.781239971463691,
01/01/2026,05:36:00 -0400,88.39999604434911,-6.262099250100704,0,181.10588235294117,0,0.625,0,-7.874622985551395,
01/01/2026,05:38:00 -0400,88.39999604434911,-6.451784503266936,0,181.10588235294117,0,0.625,0,-8.062000263671758,
01/01/2026,05:40:00 -0400,88.49999603987439,-6.801716745314323,0,181.10588235294117,0,0.625,0,-8.393199803866564,
01/01/2026,05:42:00 -0400,88.49999603987439,-6.993800605464216,0,181.10588235294117,0,0.625,2.404549201516544,-8.582976646201251,
01/01/2026,05:44:00 -0400,88.49999603987439,-7.090169136286875,2.404549201516544,181.10588235294117,0,0.625,2.404549201516544,-8.678188565550434,
01/01/2026,05:46:00 -0400,88.59999603539967,-7.025899102400942,2.404549201516544,181.10588235294117,0,0.625,3.6068238022748167,-8.600251738298837,
01/01/2026,05:48:00 -0400,88.59999603539967,-7.025899102400942,2.404549201516544,181.10588235294117,0,0.625,3.6068238022748167,-8.600251738298837,
01/01/2026,05:50:00 -0400,88.59999603539967,-7.15453700116079,2.404549201516544,181.10588235294117,0,0.625,3.6068238022748167,-8.727362112238437,
01/01/2026,05:52:00 -0400,88.59999603539967,-7.219003233470431,2.404549201516544,181.10588235294117,0,0.625,3.6068238022748167,-8.791063197169015,
01/01/2026,05:54:00 -0400,88.59999603539967,-7.445417524217689,1.202274600758272,181.10588235294117,0,0.625,3.6068238022748167,-9.014792110426718,
01/01/2026,05:56:00 -0400,88.59999603539967,-7.640469125179507,1.202274600758272,181.10588235294117,0,0.625,2.404549201516544,-9.207532713346328,
01/01/2026,05:58:00 -0400,88.69999603092495,-7.607896865737885,1.202274600758272,181.10588235294117,0,0.625,2.404549201516544,-9.160994915215126,
01/01/2026,06:00:00 -0400,88.69999603092495,-7.510333150795233,1.202274600758272,181.10588235294117,0,0.625,2.404549201516544,-9.064574944524143,
01/01/2026,06:02:00 -0400,88.79999602645024,-7.510333150795233,0,181.10588235294117,0,0.625,1.202274600758272,-9.050225910530967,
01/01/2026,06:04:00 -0400,88.79999602645024,-7.510333150795233,0,181.10588235294117,0,0.625,1.202274600758272,-9.050225910530967,
01/01/2026,06:06:00 -0400,88.79999602645024,-7.510333150795233,0,181.10588235294117,0,0.625,1.202274600758272,-9.050225910530967,
01/01/2026,06:08:00 -0400,88.79999602645024,-7.477862699143742,0,181.10588235294117,0,0.625,1.202274600758272,-9.018132205650486,
01/01/2026,06:10:00 -0400,88.79999602645024,-7.445417524217689,1.202274600758272,181.10588235294117,0,0.625,2.404549201516544,-8.98606354468129,
01/01/2026,06:12:00 -0400,88.79999602645024,-7.445417524217689,1.202274600758272,181.10588235294117,0,0.625,2.404549201516544,-8.98606354468129,
01/01/2026,06:14:00 -0400,88.89999602197553,-7.510333150795233,1.202274600758272,181.10588235294117,0,0.625,2.404549201516544,-9.03589122812172,
01/01/2026,06:16:00 -0400,88.89999602197553,-7.640469125179507,0,181.10588235294117,0,0.625,0,-9.164533997758877,
01/01/2026,06:18:00 -0400,88.89999602197553,-7.705690600441159,0,181.10588235294117,0,0.625,0,-9.229007471920623,
