station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh
cavendish,2024-04-08 07:00:00+00:00,-0.6976666666666667,95.15666666666667,-1.3803333333333332,0.0,6.0,1.0,4.19075,9.0,12.166666666666666
cavendish,2024-04-08 08:00:00+00:00,-0.7783333333333334,95.17,-1.459,0.0,358.0,1.0,4.18725,7.466666666666667,10.366666666666667
cavendish,2024-04-08 09:00:00+00:00,-0.7633333333333333,95.08333333333333,-1.458,0.0,145.0,4.066666666666666,4.198916666666666,6.033333333333333,8.266666666666667
cavendish,2024-04-08 10:00:00+00:00,0.08099999999999999,94.85333333333332,-0.6489999999999999,0.0,357.0,74.26666666666667,4.3109166666666665,6.333333333333333,9.033333333333333
cavendish,2024-04-08 11:00:00+00:00,1.677,91.98,0.5126666666666667,0.0,330.0,228.7,4.313166666666667,8.433333333333334,12.733333333333333
cavendish,2024-04-08 12:00:00+00:00,3.2116666666666664,85.93,1.0799999999999998,0.0,329.0,394.46666666666664,4.313,8.066666666666666,12.3
cavendish,2024-04-08 13:00:00+00:00,5.28,77.44333333333334,1.6553333333333333,0.0,292.0,552.0666666666667,4.312833333333333,7.466666666666667,11.566666666666666
cavendish,2024-04-08 14:00:00+00:00,7.816333333333334,65.19666666666667,1.6469999999999998,0.0,323.0,649.3666666666667,4.313,7.0,11.0
cavendish,2024-04-08 15:00:00+00:00,10.238666666666667,50.32,0.3463333333333333,0.0,250.0,658.4333333333333,4.316583333333333,7.533333333333333,11.9
cavendish,2024-04-08 16:00:00+00:00,12.311333333333334,41.55,-0.3736666666666667,0.0,306.0,775.6333333333333,4.310083333333333,9.166666666666666,14.633333333333333
cavendish,2024-04-08 17:00:00+00:00,12.614333333333333,40.64,-0.4063333333333333,0.0,292.0,732.7,4.31575,12.233333333333333,18.0
cavendish,2024-04-08 18:00:00+00:00,13.405666666666667,38.75666666666667,-0.3446666666666667,0.0,268.0,616.3333333333334,4.30975,12.533333333333333,18.433333333333334
cavendish,2024-04-08 19:00:00+00:00,12.061666666666667,39.916666666666664,-1.154,0.0,244.0,143.4,4.30725,9.833333333333334,14.7
cavendish,2024-04-08 20:00:00+00:00,13.269666666666666,41.26,0.37933333333333336,0.0,260.0,309.7,4.31275,8.4,12.466666666666667
cavendish,2024-04-08 21:00:00+00:00,13.538333333333332,38.983333333333334,-0.14566666666666667,0.0,282.0,202.76666666666668,4.309583333333333,9.5,15.266666666666667
cavendish,2024-04-08 22:00:00+00:00,9.312000000000001,46.25666666666667,-1.913,0.0,295.0,46.3,4.299333333333333,12.933333333333334,19.833333333333332
cavendish,2024-04-08 23:00:00+00:00,2.661,74.26333333333334,-1.4683333333333333,0.0,4.0,1.0333333333333334,4.265333333333333,4.366666666666666,7.6
cavendish,2024-04-09 00:00:00+00:00,2.3276666666666666,76.26333333333334,-1.425,0.0,13.0,1.0,4.2469166666666665,2.8666666666666667,4.966666666666667
cavendish,2024-04-09 01:00:00+00:00,2.716,73.50333333333333,-1.5426666666666666,0.0,357.0,1.0,4.2363333333333335,10.7,15.5
cavendish,2024-04-09 02:00:00+00:00,2.5246666666666666,77.06666666666666,-1.085,0.0,10.0,1.0,4.228750000000001,15.166666666666666,21.733333333333334
cavendish,2024-04-09 03:00:00+00:00,1.9556666666666667,79.92666666666668,-1.1396666666666666,0.0,17.0,1.0,4.222083333333333,13.666666666666666,19.533333333333335
cavendish,2024-04-09 04:00:00+00:00,1.3913333333333333,83.58,-1.0846666666666667,0.0,358.0,1.0,4.217583333333333,12.766666666666667,17.8
cavendish,2024-04-09 05:00:00+00:00,1.1099999999999999,86.92333333333333,-0.8260000000000001,0.0,13.0,1.0,4.212916666666667,11.733333333333333,16.566666666666666
cavendish,2024-04-09 06:00:00+00:00,0.7706666666666667,88.60666666666667,-0.8966666666666667,0.0,351.0,1.0,4.208083333333334,12.1,16.8
cavendish,2024-04-09 07:00:00+00:00,1.0603333333333333,89.70666666666666,-0.44166666666666665,0.0,355.0,1.0,4.203333333333333,16.9,23.233333333333334
cavendish,2024-04-09 08:00:00+00:00,1.0633333333333332,89.07333333333332,-0.5346666666666666,0.0,7.0,1.0,4.200583333333333,18.566666666666666,26.133333333333333
cavendish,2024-04-09 09:00:00+00:00,0.6093333333333334,87.81666666666666,-1.1783333333333335,0.0,14.0,5.6,4.2135,16.633333333333333,23.8
cavendish,2024-04-09 10:00:00+00:00,0.6679999999999999,87.17333333333333,-1.22,0.0,14.0,50.233333333333334,4.312166666666666,19.466666666666665,27.166666666666668
cavendish,2024-04-09 11:00:00+00:00,1.1023333333333334,86.07,-0.9666666666666667,0.0,11.0,158.76666666666668,4.31625,19.333333333333332,28.166666666666668
cavendish,2024-04-09 12:00:00+00:00,1.2916666666666667,83.86333333333333,-1.1356666666666666,0.0,13.0,285.8333333333333,4.315416666666667,25.1,34.733333333333334
cavendish,2024-04-09 13:00:00+00:00,1.1593333333333333,85.6,-0.9903333333333334,0.0,8.0,264.6,4.31075,28.2,37.5
cavendish,2024-04-09 14:00:00+00:00,0.7573333333333333,91.09333333333333,-0.5306666666666666,0.0,7.0,186.3,4.310666666666667,25.3,35.333333333333336
cavendish,2024-04-09 15:00:00+00:00,1.01,87.75333333333333,-0.7956666666666667,0.0,18.0,283.0,4.31025,22.8,33.333333333333336
cavendish,2024-04-09 16:00:00+00:00,1.161,86.44333333333334,-0.85,0.0,17.0,280.3,4.30925,21.933333333333334,30.0
cavendish,2024-04-09 17:00:00+00:00,0.6056666666666667,86.79666666666667,-1.343,0.0,10.0,291.46666666666664,4.31,21.833333333333332,30.366666666666667
cavendish,2024-04-09 18:00:00+00:00,1.0576666666666668,82.1,-1.6536666666666666,0.0,18.0,368.93333333333334,4.310583333333334,19.466666666666665,27.066666666666666
cavendish,2024-04-09 19:00:00+00:00,0.8786666666666666,79.39333333333335,-2.2873333333333337,0.0,10.0,370.06666666666666,4.307666666666667,19.533333333333335,27.166666666666668
cavendish,2024-04-09 20:00:00+00:00,1.2356666666666667,75.23333333333333,-2.6613333333333333,0.0,13.0,392.5,4.3069999999999995,16.866666666666667,23.166666666666668
cavendish,2024-04-09 21:00:00+00:00,0.8446666666666667,71.97333333333333,-3.6333333333333333,0.0,24.0,213.43333333333334,4.31125,11.8,16.466666666666665
cavendish,2024-04-09 22:00:00+00:00,-0.37,75.03666666666666,-4.254333333333333,0.0,10.0,46.833333333333336,4.303916666666667,9.466666666666667,13.5
cavendish,2024-04-09 23:00:00+00:00,-0.9496666666666667,76.92,-4.485666666666666,0.0,13.0,1.0666666666666667,4.261083333333333,8.866666666666667,13.1
cavendish,2024-04-10 00:00:00+00:00,-0.858,73.68666666666667,-4.964666666666667,0.0,32.0,1.0,4.2375,8.666666666666666,13.8
cavendish,2024-04-10 01:00:00+00:00,-1.2563333333333333,75.56,-5.020666666666667,0.0,42.0,1.0,4.2244166666666665,5.466666666666667,9.633333333333333
cavendish,2024-04-10 02:00:00+00:00,-2.0316666666666667,78.24666666666667,-5.312666666666667,0.0,86.0,1.0,4.21625,1.6666666666666667,4.3
cavendish,2024-04-10 03:00:00+00:00,-2.3136666666666668,80.74,-5.175666666666667,0.0,42.0,1.0,4.207166666666667,1.5666666666666667,2.533333333333333
cavendish,2024-04-10 04:00:00+00:00,-2.765,82.92333333333333,-5.267666666666667,0.0,42.0,1.0,4.201416666666667,3.6666666666666665,4.766666666666667
cavendish,2024-04-10 05:00:00+00:00,-3.1573333333333333,86.39,-5.113666666666666,0.0,42.0,1.0,4.1963333333333335,4.9,6.3
cavendish,2024-04-10 06:00:00+00:00,-3.263,86.82,-5.152,0.0,234.0,1.0,4.19175,5.166666666666667,6.8
cavendish,2024-04-10 07:00:00+00:00,-3.351,88.28666666666666,-5.015666666666666,0.0,241.0,1.0,4.188166666666667,4.866666666666666,6.533333333333333
cavendish,2024-04-10 08:00:00+00:00,-3.312,88.49666666666667,-4.947333333333333,0.0,241.0,1.0,4.1851666666666665,4.466666666666667,6.0
cavendish,2024-04-10 09:00:00+00:00,-3.359,87.63666666666667,-5.121666666666667,0.0,241.0,5.2,4.20525,4.733333333333333,6.6
cavendish,2024-04-10 10:00:00+00:00,-2.0913333333333335,84.28333333333333,-4.394666666666667,0.0,239.0,84.6,4.306916666666667,3.933333333333333,5.766666666666667
cavendish,2024-04-10 11:00:00+00:00,0.4686666666666667,77.71000000000001,-2.973,0.0,247.0,248.06666666666666,4.3077499999999995,5.233333333333333,7.6
cavendish,2024-04-10 12:00:00+00:00,2.041,71.30333333333333,-2.6243333333333334,0.0,265.0,421.3333333333333,4.3172500000000005,8.333333333333334,13.3
cavendish,2024-04-10 13:00:00+00:00,3.6983333333333333,55.78666666666666,-4.348666666666667,0.0,278.0,575.8,4.313416666666667,8.566666666666666,13.133333333333333
cavendish,2024-04-10 14:00:00+00:00,4.808666666666666,49.45333333333333,-4.879333333333333,0.0,277.0,694.4333333333333,4.311,9.233333333333333,13.7
cavendish,2024-04-10 15:00:00+00:00,5.394333333333333,52.42333333333333,-3.5623333333333336,0.0,330.0,766.3333333333334,4.31225,10.266666666666667,14.2
cavendish,2024-04-10 16:00:00+00:00,5.492,51.93333333333333,-3.5996666666666663,0.0,13.0,787.9333333333333,4.308833333333333,10.9,14.1
cavendish,2024-04-10 17:00:00+00:00,6.5169999999999995,49.13,-3.3853333333333335,0.0,4.0,761.0666666666667,4.311166666666667,7.933333333333334,11.666666666666666
cavendish,2024-04-10 18:00:00+00:00,6.668666666666667,51.06666666666667,-2.7353333333333336,0.0,7.0,680.6333333333333,4.3095,8.166666666666666,12.1
cavendish,2024-04-10 19:00:00+00:00,6.181,51.333333333333336,-3.116,0.0,51.0,555.4,4.307416666666667,8.833333333333334,13.966666666666667
cavendish,2024-04-10 20:00:00+00:00,5.769,50.62,-3.6783333333333337,0.0,80.0,395.93333333333334,4.311916666666667,9.166666666666666,14.833333333333334
cavendish,2024-04-10 21:00:00+00:00,4.9399999999999995,56.29,-3.0386666666666664,0.0,70.0,219.86666666666667,4.307833333333333,7.033333333333333,12.1
cavendish,2024-04-10 22:00:00+00:00,2.4076666666666666,65.74666666666667,-3.380666666666667,0.0,114.0,50.43333333333333,4.3025,6.666666666666667,10.966666666666667
cavendish,2024-04-10 23:00:00+00:00,0.026999999999999993,76.83666666666666,-3.5589999999999997,0.0,119.0,1.0666666666666667,4.262416666666667,4.566666666666666,7.366666666666666
cavendish,2024-04-11 00:00:00+00:00,-0.23433333333333334,79.08,-3.423,0.0,111.0,1.0,4.241,6.1,9.7
cavendish,2024-04-11 01:00:00+00:00,0.07733333333333334,76.05,-3.64,0.0,110.0,1.0,4.228583333333334,7.433333333333334,12.033333333333333
cavendish,2024-04-11 02:00:00+00:00,-0.31633333333333336,76.56,-3.932,0.0,136.0,1.0,4.2205,9.666666666666666,13.233333333333333
cavendish,2024-04-11 03:00:00+00:00,-0.5243333333333333,80.47666666666667,-3.4690000000000003,0.0,153.0,1.0,4.214083333333334,11.933333333333334,16.733333333333334
cavendish,2024-04-11 04:00:00+00:00,-0.5896666666666667,80.54333333333334,-3.5206666666666666,0.0,145.0,1.0,4.2075000000000005,12.433333333333334,16.966666666666665
cavendish,2024-04-11 05:00:00+00:00,-0.708,79.97,-3.7343333333333333,0.0,163.0,1.0,4.202583333333333,12.933333333333334,17.533333333333335
cavendish,2024-04-11 06:00:00+00:00,-0.709,79.65,-3.7876666666666665,0.0,147.0,1.0,4.198916666666666,14.7,20.366666666666667
cavendish,2024-04-11 07:00:00+00:00,-0.5726666666666667,79.81333333333333,-3.6263333333333336,0.0,168.0,1.0,4.195250000000001,14.733333333333333,19.7
cavendish,2024-04-11 08:00:00+00:00,-0.287,81.09333333333333,-3.134,0.0,166.0,1.0,4.19275,15.6,20.433333333333334
cavendish,2024-04-11 09:00:00+00:00,0.24466666666666667,82.74333333333334,-2.344333333333333,0.0,178.0,6.766666666666667,4.211416666666667,11.833333333333334,15.766666666666667
cavendish,2024-04-11 10:00:00+00:00,1.2626666666666668,82.50666666666666,-1.3846666666666667,0.0,170.0,66.46666666666667,4.309833333333334,10.633333333333333,14.066666666666666
cavendish,2024-04-11 11:00:00+00:00,4.175666666666666,76.94666666666667,0.49166666666666664,0.0,177.0,237.56666666666666,4.313166666666667,11.033333333333333,15.266666666666667
cavendish,2024-04-11 12:00:00+00:00,6.9896666666666665,70.44,1.9833333333333334,0.0,208.0,428.9,4.316833333333333,10.8,16.266666666666666
cavendish,2024-04-11 13:00:00+00:00,8.339,65.20666666666666,2.1973333333333334,0.0,166.0,325.3333333333333,4.3145,13.266666666666667,19.066666666666666
cavendish,2024-04-11 14:00:00+00:00,9.275,59.95666666666667,1.9026666666666665,0.0,184.0,438.3,4.3115,13.433333333333334,19.8
cavendish,2024-04-11 15:00:00+00:00,10.552333333333333,58.31666666666667,2.722666666666667,0.0,178.0,476.23333333333335,4.314416666666666,15.633333333333333,23.333333333333332
cavendish,2024-04-11 16:00:00+00:00,11.703666666666667,57.61666666666667,3.630666666666667,0.0,205.0,556.8275862068965,4.311,14.033333333333333,21.066666666666666
cavendish,2024-04-11 17:00:00+00:00,11.578666666666667,58.71333333333334,3.783666666666667,0.0,229.0,359.56666666666666,4.313416666666667,14.533333333333333,23.233333333333334
cavendish,2024-04-11 18:00:00+00:00,11.689666666666666,58.68,3.877333333333333,0.0,240.0,341.3,4.310666666666667,14.2,21.733333333333334
cavendish,2024-04-11 19:00:00+00:00,11.78,58.46,3.9116666666666666,0.0,211.0,291.3666666666667,4.312833333333333,14.833333333333334,23.133333333333333
cavendish,2024-04-11 20:00:00+00:00,11.259333333333332,58.43666666666666,3.4153333333333333,0.0,188.0,173.8,4.310583333333334,13.766666666666667,21.733333333333334
cavendish,2024-04-11 21:00:00+00:00,10.49,58.53,2.7156666666666665,0.0,206.0,81.0,4.310083333333333,12.466666666666667,18.966666666666665
cavendish,2024-04-11 22:00:00+00:00,9.381666666666666,58.38,1.6373333333333333,0.0,185.0,22.333333333333332,4.29925,10.5,15.6
cavendish,2024-04-11 23:00:00+00:00,7.705,56.723333333333336,-0.33399999999999996,0.0,187.0,1.0,4.266166666666667,13.766666666666667,20.533333333333335
cavendish,2024-04-12 00:00:00+00:00,7.129666666666667,55.906666666666666,-1.072,0.0,181.0,1.0,4.2508333333333335,14.666666666666666,21.733333333333334
cavendish,2024-04-12 01:00:00+00:00,6.228,56.71666666666667,-1.7196666666666665,0.0,171.0,1.0,4.242083333333333,20.433333333333334,29.633333333333333
cavendish,2024-04-12 02:00:00+00:00,5.199,59.18666666666666,-2.1109999999999998,0.0,174.0,1.0,4.235916666666667,23.433333333333334,34.166666666666664
cavendish,2024-04-12 03:00:00+00:00,4.454,62.10666666666667,-2.1646666666666667,0.0,173.0,1.0,4.229166666666667,23.166666666666668,33.166666666666664
cavendish,2024-04-12 04:00:00+00:00,4.280666666666666,65.88333333333334,-1.5306666666666666,0.0,175.0,1.0,4.22475,20.433333333333334,29.166666666666668
cavendish,2024-04-12 05:00:00+00:00,3.8516666666666666,75.61666666666666,-0.06333333333333334,0.0,173.0,1.0,4.21925,17.5,24.366666666666667
cavendish,2024-04-12 06:00:00+00:00,3.8393333333333337,83.50333333333333,1.3016666666666665,0.2,167.0,1.0,4.215833333333333,20.7,30.033333333333335
cavendish,2024-04-12 07:00:00+00:00,3.7906666666666666,88.97333333333333,2.141,0.8,161.0,1.0,4.211916666666666,20.9,29.733333333333334
cavendish,2024-04-12 08:00:00+00:00,3.805,91.36999999999999,2.530666666666667,0.0,170.0,1.0,4.208666666666667,21.033333333333335,30.866666666666667
cavendish,2024-04-12 09:00:00+00:00,4.582333333333334,92.38000000000001,3.456,0.0,164.0,1.0666666666666667,4.206333333333333,22.5,33.5
cavendish,2024-04-12 10:00:00+00:00,5.257666666666666,93.36666666666666,4.277,0.0,171.0,23.433333333333334,4.2683333333333335,26.966666666666665,40.266666666666666
cavendish,2024-04-12 11:00:00+00:00,5.895,93.0,4.853666666666667,0.0,173.0,99.96666666666667,4.311166666666667,29.666666666666668,41.7
cavendish,2024-04-12 12:00:00+00:00,6.473666666666667,93.03999999999999,5.435999999999999,0.0,170.0,148.83333333333334,4.310833333333334,27.533333333333335,39.03333333333333
cavendish,2024-04-12 13:00:00+00:00,8.270333333333333,89.50666666666666,6.655333333333333,0.0,170.0,407.56666666666666,4.31425,30.466666666666665,43.43333333333333
cavendish,2024-04-12 14:00:00+00:00,9.862666666666666,85.61,7.572333333333333,0.0,171.0,485.93333333333334,4.3133333333333335,28.366666666666667,40.833333333333336
cavendish,2024-04-12 15:00:00+00:00,10.525666666666666,84.14666666666668,7.972333333333333,0.0,174.0,353.23333333333335,4.3109166666666665,24.866666666666667,37.13333333333333
cavendish,2024-04-12 16:00:00+00:00,12.173333333333334,82.74333333333334,9.335666666666667,0.0,187.0,500.2068965517241,4.309,25.333333333333332,38.2
cavendish,2024-04-12 17:00:00+00:00,14.335333333333333,79.65333333333334,10.877,0.0,178.0,662.3,4.312666666666666,26.0,37.333333333333336
cavendish,2024-04-12 18:00:00+00:00,14.371666666666666,80.57666666666667,11.084,0.0,174.0,411.8,4.313,26.0,37.03333333333333
cavendish,2024-04-12 19:00:00+00:00,13.864666666666666,84.71666666666667,11.350333333333333,0.0,180.0,263.1666666666667,4.315916666666666,22.233333333333334,32.733333333333334
cavendish,2024-04-12 20:00:00+00:00,13.222000000000001,89.83999999999999,11.602333333333332,0.0,166.0,75.13333333333334,4.305916666666667,18.433333333333334,26.6
cavendish,2024-04-12 21:00:00+00:00,13.508000000000001,93.38000000000001,12.473666666666666,0.6000000000000001,164.0,47.4,4.3053333333333335,20.266666666666666,29.5
cavendish,2024-04-12 22:00:00+00:00,13.329666666666666,94.29333333333334,12.446666666666665,0.4,166.0,7.533333333333333,4.294,21.133333333333333,30.333333333333332
cavendish,2024-04-12 23:00:00+00:00,13.527,94.84333333333333,12.731,0.2,170.0,1.0,4.264333333333333,21.266666666666666,30.933333333333334
cavendish,2024-04-13 00:00:00+00:00,13.777333333333333,94.76666666666667,12.967666666666666,0.2,173.0,1.0,4.2535,22.766666666666666,33.666666666666664
cavendish,2024-04-13 01:00:00+00:00,14.520333333333333,93.74,13.541,0.0,170.0,1.0,4.247333333333334,27.7,42.233333333333334
cavendish,2024-04-13 02:00:00+00:00,14.635,92.6,13.465666666666666,0.0,184.0,1.0,4.243666666666667,29.833333333333332,45.333333333333336
cavendish,2024-04-13 03:00:00+00:00,14.520666666666667,91.51666666666667,13.171999999999999,0.0,168.0,1.0,4.239166666666667,32.3,47.166666666666664
cavendish,2024-04-13 04:00:00+00:00,14.240666666666668,92.40666666666667,13.042333333333334,0.0,173.0,1.0,4.235166666666667,28.266666666666666,43.06666666666667
cavendish,2024-04-13 05:00:00+00:00,14.052999999999999,92.55,12.880333333333335,0.0,173.0,1.0,4.231583333333334,28.366666666666667,42.06666666666667
cavendish,2024-04-13 06:00:00+00:00,14.740666666666668,91.00333333333333,13.304333333333334,0.0,170.0,1.0,4.229,30.4,44.833333333333336
cavendish,2024-04-13 07:00:00+00:00,14.461333333333332,90.36999999999999,12.920666666666667,0.0,177.0,1.0,4.225666666666666,30.566666666666666,44.96666666666667
cavendish,2024-04-13 08:00:00+00:00,13.957666666666666,90.76,12.488,0.0,187.0,1.0,4.223583333333333,24.066666666666666,35.666666666666664
cavendish,2024-04-13 09:00:00+00:00,13.633000000000001,90.02333333333333,12.041,0.0,178.0,5.133333333333334,4.228666666666666,14.266666666666667,21.966666666666665
cavendish,2024-04-13 10:00:00+00:00,13.513,88.34666666666666,11.639333333333333,0.0,204.0,38.96666666666667,4.3036666666666665,14.733333333333333,22.533333333333335
cavendish,2024-04-13 11:00:00+00:00,13.603,86.71333333333334,11.446,0.0,187.0,117.53333333333333,4.30825,15.0,22.0
cavendish,2024-04-13 12:00:00+00:00,14.295666666666667,85.04666666666667,11.830666666666668,0.0,187.0,193.76666666666668,4.318583333333334,18.866666666666667,27.033333333333335
cavendish,2024-04-13 13:00:00+00:00,15.225,83.64666666666668,12.491666666666667,0.0,181.0,309.53333333333336,4.3140833333333335,17.7,26.233333333333334
cavendish,2024-04-13 14:00:00+00:00,15.984,82.75333333333333,13.068999999999999,0.0,187.0,376.23333333333335,4.3109166666666665,16.7,24.366666666666667
cavendish,2024-04-13 15:00:00+00:00,16.765333333333334,80.47,13.403333333333334,0.0,174.0,422.1666666666667,4.31225,19.566666666666666,28.2
cavendish,2024-04-13 16:00:00+00:00,17.522666666666666,78.75333333333333,13.809333333333333,0.0,164.0,519.8,4.312416666666667,22.6,32.7
cavendish,2024-04-13 17:00:00+00:00,16.068,83.71333333333334,13.31,0.2,170.0,211.66666666666666,4.311833333333333,22.666666666666668,32.666666666666664
cavendish,2024-04-13 18:00:00+00:00,13.549000000000001,93.19333333333334,12.485000000000001,4.6000000000000005,154.0,123.1,4.307666666666667,19.8,27.4
cavendish,2024-04-13 19:00:00+00:00,14.591666666666667,93.71666666666667,13.607333333333335,0.0,142.0,230.1,4.31125,19.933333333333334,28.733333333333334
cavendish,2024-04-13 20:00:00+00:00,14.309,92.28666666666666,13.09,0.0,173.0,234.1,4.313416666666667,26.3,39.36666666666667
cavendish,2024-04-13 21:00:00+00:00,14.545333333333334,90.43333333333334,13.012333333333334,0.0,178.0,159.16666666666666,4.31325,28.433333333333334,41.63333333333333
cavendish,2024-04-13 22:00:00+00:00,13.51,92.48333333333333,12.329333333333333,0.0,181.0,13.5,4.295583333333333,23.433333333333334,34.0
cavendish,2024-04-13 23:00:00+00:00,12.709,93.81666666666666,11.753333333333334,0.0,181.0,1.0333333333333334,4.268083333333333,20.3,28.966666666666665
cavendish,2024-04-14 00:00:00+00:00,12.302666666666665,92.65333333333334,11.162666666666667,0.0,178.0,1.0,4.257083333333333,18.1,27.2
cavendish,2024-04-14 01:00:00+00:00,11.220666666666666,92.49,10.06,0.0,187.0,1.0,4.249833333333334,15.6,23.566666666666666
cavendish,2024-04-14 02:00:00+00:00,10.104666666666667,88.75,8.341333333333333,0.0,192.0,1.0,4.24425,17.966666666666665,27.366666666666667
cavendish,2024-04-14 03:00:00+00:00,9.156666666666666,83.39,6.496333333333333,0.0,185.0,1.0,4.240166666666666,21.733333333333334,32.333333333333336
cavendish,2024-04-14 04:00:00+00:00,7.711,82.54666666666667,4.933333333333334,0.0,187.0,1.0,4.2363333333333335,22.033333333333335,34.3
cavendish,2024-04-14 05:00:00+00:00,6.520333333333334,85.14333333333335,4.209666666666666,0.0,192.0,1.0,4.231916666666667,23.033333333333335,35.6
cavendish,2024-04-14 06:00:00+00:00,6.145666666666667,86.77,4.113,0.0,197.0,1.0,4.227833333333334,21.1,32.266666666666666
cavendish,2024-04-14 07:00:00+00:00,6.063666666666666,87.34333333333333,4.124666666666667,0.0,190.0,1.0,4.2250000000000005,20.4,31.2
cavendish,2024-04-14 08:00:00+00:00,5.911666666666666,87.6,4.016333333333333,0.0,197.0,1.0,4.22175,20.5,31.633333333333333
cavendish,2024-04-14 09:00:00+00:00,5.908333333333333,87.44666666666667,3.989,0.0,195.0,5.2,4.2325,19.733333333333334,30.6
cavendish,2024-04-14 10:00:00+00:00,6.293666666666667,86.44,4.203666666666667,0.0,195.0,64.76666666666667,4.306,19.5,30.0
cavendish,2024-04-14 11:00:00+00:00,6.897666666666667,85.26666666666667,4.602333333333333,0.0,211.0,110.03333333333333,4.318583333333334,19.266666666666666,30.566666666666666
cavendish,2024-04-14 12:00:00+00:00,7.208666666666667,86.1,5.046,0.0,197.0,162.33333333333334,4.3115,19.033333333333335,29.633333333333333
cavendish,2024-04-14 13:00:00+00:00,7.738333333333333,85.46666666666667,5.4623333333333335,0.0,209.0,208.16666666666666,4.3094166666666665,17.066666666666666,28.833333333333332
cavendish,2024-04-14 14:00:00+00:00,9.045333333333334,82.20666666666666,6.1803333333333335,0.0,234.0,340.6333333333333,4.312333333333333,17.066666666666666,26.6
cavendish,2024-04-14 15:00:00+00:00,9.138333333333332,82.38666666666667,6.299666666666667,0.0,225.0,267.7,4.313916666666667,16.3,24.833333333333332
cavendish,2024-04-14 16:00:00+00:00,10.073333333333332,77.02,6.2396666666666665,0.0,230.0,238.93333333333334,4.313583333333333,14.6,23.766666666666666
cavendish,2024-04-14 17:00:00+00:00,10.056333333333333,72.74666666666667,5.397,0.0,246.0,179.23333333333332,4.314166666666666,14.3,22.433333333333334
cavendish,2024-04-14 18:00:00+00:00,9.391666666666667,69.96333333333334,4.2,0.0,247.0,130.8,4.31,17.166666666666668,27.366666666666667
cavendish,2024-04-14 19:00:00+00:00,8.753666666666668,72.62333333333332,4.117666666666667,0.0,239.0,114.4,4.31325,14.366666666666667,22.166666666666668
cavendish,2024-04-14 20:00:00+00:00,8.377,73.75,3.9756666666666667,0.0,227.0,121.66666666666667,4.3062499999999995,13.333333333333334,20.633333333333333
cavendish,2024-04-14 21:00:00+00:00,8.78,72.35333333333332,4.0920000000000005,0.0,234.0,123.23333333333333,4.3133333333333335,12.7,20.2
cavendish,2024-04-14 22:00:00+00:00,8.191666666666666,75.64,4.154,0.0,253.0,14.1,4.298666666666667,8.966666666666667,14.6
cavendish,2024-04-14 23:00:00+00:00,7.337666666666666,77.21000000000001,3.6189999999999998,0.0,223.0,1.0,4.264916666666667,9.733333333333333,14.933333333333334
cavendish,2024-04-15 00:00:00+00:00,6.109333333333334,78.52666666666667,2.664,0.0,191.0,1.0,4.2505,10.333333333333334,16.1
cavendish,2024-04-15 01:00:00+00:00,5.978,78.15333333333334,2.4709999999999996,0.0,209.0,1.0,4.241750000000001,9.633333333333333,15.133333333333333
cavendish,2024-04-15 02:00:00+00:00,6.002666666666667,80.11666666666666,2.8393333333333337,0.0,223.0,1.0,4.236166666666667,9.733333333333333,14.4
cavendish,2024-04-15 03:00:00+00:00,5.5183333333333335,85.8,3.3280000000000003,0.0,234.0,1.0,4.231416666666667,9.233333333333333,14.233333333333333
cavendish,2024-04-15 04:00:00+00:00,5.1770000000000005,88.90666666666667,3.5020000000000002,0.0,197.0,1.0,4.226333333333334,8.0,12.833333333333334
cavendish,2024-04-15 05:00:00+00:00,5.276333333333333,87.93333333333334,3.4436666666666667,0.0,211.0,1.0,4.22375,8.966666666666667,13.5
cavendish,2024-04-15 06:00:00+00:00,5.353,86.92,3.356666666666667,0.0,199.0,1.0,4.22,10.6,15.833333333333334
cavendish,2024-04-15 07:00:00+00:00,5.4590000000000005,85.2,3.1776666666666666,0.0,202.0,1.0,4.218,8.933333333333334,13.666666666666666
cavendish,2024-04-15 08:00:00+00:00,5.013999999999999,85.89,2.851,0.0,204.0,1.0,4.216166666666667,9.666666666666666,13.866666666666667
cavendish,2024-04-15 09:00:00+00:00,4.7219999999999995,87.15,2.771,0.0,192.0,7.766666666666667,4.238166666666666,9.7,12.933333333333334
cavendish,2024-04-15 10:00:00+00:00,6.356,82.66000000000001,3.6203333333333334,0.0,194.0,93.0,4.31475,11.8,16.866666666666667
cavendish,2024-04-15 11:00:00+00:00,7.507333333333333,77.61999999999999,3.859,0.0,194.0,114.93333333333334,4.314666666666667,12.533333333333333,18.7
cavendish,2024-04-15 12:00:00+00:00,9.195666666666666,73.00666666666666,4.614000000000001,0.0,181.0,200.56666666666666,4.312333333333333,11.366666666666667,16.2
cavendish,2024-04-15 13:00:00+00:00,11.630666666666666,66.0,5.500666666666667,0.0,184.0,457.1,4.310083333333334,13.933333333333334,19.7
cavendish,2024-04-15 14:00:00+00:00,12.790666666666668,63.480000000000004,6.047,0.0,198.0,551.1666666666666,4.315083333333333,16.0,22.866666666666667
cavendish,2024-04-15 15:00:00+00:00,13.200666666666667,63.809999999999995,6.5103333333333335,0.0,173.0,698.6666666666666,4.315833333333333,15.8,22.5
