station,timestamp_utc,rain_mm,wind_direction_deg,solar_radiation_w_m2,air_temperature_c
stanley_bridge,2026-01-03 17:00:00+00:00,0.0,242.87843137254904,229.58333333333334,-12.829586691086002
stanley_bridge,2026-01-03 18:00:00+00:00,0.0,219.0117647058824,158.0,-12.862666127396096
stanley_bridge,2026-01-03 19:00:00+00:00,0.0,249.89803921568625,75.29166666666667,-13.102039100318693
stanley_bridge,2026-01-03 20:00:00+00:00,0.0,230.243137254902,11.25,-13.413363838602539
stanley_bridge,2026-01-03 21:00:00+00:00,0.0,240.0705882352941,0.625,-13.408238625280394
stanley_bridge,2026-01-03 22:00:00+00:00,0.0,231.64705882352945,0.625,-13.668964858444806
stanley_bridge,2026-01-03 23:00:00+00:00,0.0,234.45490196078435,0.625,-14.030842599344451
stanley_bridge,2026-01-04 00:00:00+00:00,0.0,211.9921568627451,0.625,-14.187107416051207
stanley_bridge,2026-01-04 01:00:00+00:00,0.0,223.2235294117647,0.625,-14.196200657648935
stanley_bridge,2026-01-04 02:00:00+00:00,0.0,238.66666666666663,0.625,-14.000064639912544
stanley_bridge,2026-01-04 03:00:00+00:00,0.0,247.09019607843135,0.625,-13.985963378301095
stanley_bridge,2026-01-04 04:00:00+00:00,0.0,234.45490196078435,0.625,-14.589001576486067
stanley_bridge,2026-01-04 05:00:00+00:00,0.0,223.2235294117647,0.625,-14.753022573267522
stanley_bridge,2026-01-04 06:00:00+00:00,0.0,216.20392156862744,0.625,-14.768827508224275
stanley_bridge,2026-01-04 07:00:00+00:00,0.0,224.62745098039213,0.625,-15.031226499524939
stanley_bridge,2026-01-04 08:00:00+00:00,0.0,219.0117647058824,0.625,-15.326154883549568
stanley_bridge,2026-01-04 09:00:00+00:00,0.0,214.8,0.625,-15.672968503832168
stanley_bridge,2026-01-04 10:00:00+00:00,0.0,224.62745098039213,0.625,-16.05467923450201
stanley_bridge,2026-01-04 11:00:00+00:00,0.0,226.0313725490196,1.25,-16.40358263893778
stanley_bridge,2026-01-04 12:00:00+00:00,0.0,220.41568627450985,30.416666666666668,-16.112014515466985
stanley_bridge,2026-01-04 13:00:00+00:00,0.0,207.7803921568628,160.41666666666666,-14.656789789997855
stanley_bridge,2026-01-04 14:00:00+00:00,0.0,251.3019607843137,262.0,-14.16204239967156
stanley_bridge,2026-01-04 15:00:00+00:00,0.0,217.6078431372549,343.4166666666667,-13.960315897299441
stanley_bridge,2026-01-04 16:00:00+00:00,0.0,226.0313725490196,354.7083333333333,-13.666695625731952
stanley_bridge,2026-01-04 17:00:00+00:00,0.0,223.2235294117647,322.5833333333333,-13.395025721236351
stanley_bridge,2026-01-04 18:00:00+00:00,0.0,224.62745098039213,132.54166666666666,-13.655142098078208
stanley_bridge,2026-01-04 19:00:00+00:00,0.0,254.10980392156864,63.166666666666664,-13.782797463956387
stanley_bridge,2026-01-04 20:00:00+00:00,0.0,219.0117647058824,12.791666666666666,-13.994608013204097
stanley_bridge,2026-01-04 21:00:00+00:00,0.0,233.05098039215687,0.625,-14.108202076745325
stanley_bridge,2026-01-04 22:00:00+00:00,0.0,231.64705882352945,0.625,-14.275266611387059
stanley_bridge,2026-01-04 23:00:00+00:00,0.0,231.64705882352945,0.625,-15.559739111079981
stanley_bridge,2026-01-05 00:00:00+00:00,0.0,178.2980392156863,0.625,-15.21151509808852
stanley_bridge,2026-01-05 01:00:00+00:00,0.0,216.20392156862744,0.625,-14.900957163803469
stanley_bridge,2026-01-05 02:00:00+00:00,0.0,207.7803921568628,0.625,-14.190122583073997
stanley_bridge,2026-01-05 03:00:00+00:00,0.0,221.81960784313725,0.625,-13.808585095541746
stanley_bridge,2026-01-05 04:00:00+00:00,0.0,237.2627450980392,0.625,-13.8148661815765
stanley_bridge,2026-01-05 05:00:00+00:00,0.0,220.41568627450985,0.625,-13.445381049824965
stanley_bridge,2026-01-05 06:00:00+00:00,0.0,226.0313725490196,0.625,-13.02183528286886
stanley_bridge,2026-01-05 07:00:00+00:00,0.0,223.2235294117647,0.625,-12.456697322740384
stanley_bridge,2026-01-05 08:00:00+00:00,0.0,235.85882352941172,0.625,-12.016524504731652
stanley_bridge,2026-01-05 09:00:00+00:00,0.0,237.2627450980392,0.625,-11.45719371514705
stanley_bridge,2026-01-05 10:00:00+00:00,0.0,235.85882352941172,0.625,-8.344870307543845
stanley_bridge,2026-01-05 11:00:00+00:00,0.0,314.47843137254904,0.75,-7.935958953650566
stanley_bridge,2026-01-05 12:00:00+00:00,0.0,306.0549019607843,16.291666666666668,-8.16298889899339
stanley_bridge,2026-01-05 13:00:00+00:00,0.0,292.0156862745098,47.166666666666664,-8.670176625234244
stanley_bridge,2026-01-05 14:00:00+00:00,0.0,286.40000000000003,110.66666666666667,-9.572195281256091
stanley_bridge,2026-01-05 15:00:00+00:00,0.0,263.9372549019608,242.58333333333334,-10.47244393791089
stanley_bridge,2026-01-05 16:00:00+00:00,0.0,251.3019607843137,208.83333333333334,-10.77334379118674
stanley_bridge,2026-01-05 17:00:00+00:00,0.0,266.7450980392157,325.1666666666667,-10.501438539737899
stanley_bridge,2026-01-05 18:00:00+00:00,0.0,269.5529411764706,232.54166666666666,-10.743800689524022
stanley_bridge,2026-01-05 19:00:00+00:00,0.0,284.9960784313725,59.833333333333336,-11.258867026799015
stanley_bridge,2026-01-05 20:00:00+00:00,0.0,242.87843137254904,13.375,-11.80749842732644
stanley_bridge,2026-01-05 21:00:00+00:00,0.0,247.09019607843135,0.625,-12.544372376531316
stanley_bridge,2026-01-05 22:00:00+00:00,0.0,233.05098039215687,0.625,-12.916721403573403
stanley_bridge,2026-01-05 23:00:00+00:00,0.0,165.6627450980392,0.625,-12.801816186251049
stanley_bridge,2026-01-06 00:00:00+00:00,0.0,168.47058823529412,0.625,-13.814420778469982
stanley_bridge,2026-01-06 01:00:00+00:00,0.0,178.2980392156863,0.625,-12.870828297884657
stanley_bridge,2026-01-06 02:00:00+00:00,0.0,220.41568627450985,0.625,-13.262615413347548
stanley_bridge,2026-01-06 03:00:00+00:00,0.0,217.6078431372549,0.625,-13.975289614772086
stanley_bridge,2026-01-06 04:00:00+00:00,0.0,210.58823529411765,0.625,-14.709630362597087
stanley_bridge,2026-01-06 05:00:00+00:00,0.0,186.721568627451,0.625,-15.318001155990727
stanley_bridge,2026-01-06 06:00:00+00:00,0.0,162.8549019607843,0.625,-15.301425117674478
stanley_bridge,2026-01-06 07:00:00+00:00,0.0,182.50980392156865,0.625,-15.625320529231184
stanley_bridge,2026-01-06 08:00:00+00:00,0.0,167.06666666666666,0.625,-15.643000624665172
stanley_bridge,2026-01-06 09:00:00+00:00,0.0,172.68235294117648,0.625,-15.923064970209131
stanley_bridge,2026-01-06 10:00:00+00:00,0.0,160.04705882352943,0.625,-14.67964764011344
stanley_bridge,2026-01-06 11:00:00+00:00,0.0,161.45098039215688,0.7916666666666666,-12.764396343578431
stanley_bridge,2026-01-06 12:00:00+00:00,0.0,151.6235294117647,17.083333333333332,-11.728169976349061
stanley_bridge,2026-01-06 13:00:00+00:00,0.0,172.68235294117648,62.125,-10.304271724777175
stanley_bridge,2026-01-06 14:00:00+00:00,0.0,172.68235294117648,98.54166666666667,-8.772654904601158
stanley_bridge,2026-01-06 15:00:00+00:00,0.0,168.47058823529412,100.95833333333333,-7.639218552024791
stanley_bridge,2026-01-06 16:00:00+00:00,0.0,174.08627450980393,104.95833333333333,-6.736910273208687
stanley_bridge,2026-01-06 17:00:00+00:00,0.0,165.6627450980392,72.25,-6.3529339484253695
stanley_bridge,2026-01-06 18:00:00+00:00,0.0,129.1607843137255,70.41666666666667,-6.003448476518088
stanley_bridge,2026-01-06 19:00:00+00:00,0.0,113.71764705882352,30.25,-6.210687378731715
stanley_bridge,2026-01-06 20:00:00+00:00,0.0,110.90980392156862,6.083333333333333,-6.106923832547862
stanley_bridge,2026-01-06 21:00:00+00:00,0.0,119.33333333333331,0.625,-5.593536239019315
stanley_bridge,2026-01-06 22:00:00+00:00,0.0,122.14117647058823,0.625,-4.729882233221554
stanley_bridge,2026-01-06 23:00:00+00:00,0.0,133.37254901960785,0.625,-3.3237047083271904
stanley_bridge,2026-01-07 00:00:00+00:00,0.0,150.21960784313725,0.625,-2.423950377707781
stanley_bridge,2026-01-07 01:00:00+00:00,0.0,165.6627450980392,0.625,-2.041352182192626
stanley_bridge,2026-01-07 02:00:00+00:00,0.0,164.25882352941176,0.625,-1.8069429427669113
stanley_bridge,2026-01-07 03:00:00+00:00,0.0,176.89411764705883,0.625,-1.7246263639970394
stanley_bridge,2026-01-07 04:00:00+00:00,0.0,131.9686274509804,0.625,-1.5698646902315967
stanley_bridge,2026-01-07 05:00:00+00:00,0.0,157.23921568627452,0.625,-1.4394397560219478
stanley_bridge,2026-01-07 06:00:00+00:00,0.0,124.94901960784313,0.625,-0.95445549539685
stanley_bridge,2026-01-07 07:00:00+00:00,0.0,133.37254901960785,0.625,-0.8027338357454894
stanley_bridge,2026-01-07 08:00:00+00:00,0.0,158.64313725490194,0.625,-0.6581057364403714
stanley_bridge,2026-01-07 09:00:00+00:00,0.0,123.54509803921567,0.625,-1.0605973144954817
stanley_bridge,2026-01-07 10:00:00+00:00,0.0,147.41176470588235,0.625,-1.1815476995132197
stanley_bridge,2026-01-07 11:00:00+00:00,0.0,122.14117647058823,0.75,-0.3290691801180003
stanley_bridge,2026-01-07 12:00:00+00:00,0.0,117.92941176470588,24.0,-0.12971439361647819
stanley_bridge,2026-01-07 13:00:00+00:00,0.0,117.92941176470588,72.54166666666667,0.5292027831868343
stanley_bridge,2026-01-07 14:00:00+00:00,0.0,96.87058823529412,75.54166666666667,1.0510660161234047
stanley_bridge,2026-01-07 15:00:00+00:00,0.0,88.44705882352942,108.0,1.5402117149721286
stanley_bridge,2026-01-07 16:00:00+00:00,1.4003417968749998,53.34901960784314,122.75,1.6270821995932878
stanley_bridge,2026-01-07 17:00:00+00:00,0.600146484375,47.73333333333333,81.58333333333333,0.9315673744150043
stanley_bridge,2026-01-07 18:00:00+00:00,0.200048828125,51.945098039215694,58.583333333333336,0.8100719687778948
stanley_bridge,2026-01-07 19:00:00+00:00,0.40009765625,43.52156862745098,16.791666666666668,0.6185430160856688
stanley_bridge,2026-01-07 20:00:00+00:00,0.40009765625,33.694117647058825,3.7083333333333335,0.8109967106568874
stanley_bridge,2026-01-07 21:00:00+00:00,0.8001953125,51.945098039215694,0.625,0.9352716822833297
stanley_bridge,2026-01-07 22:00:00+00:00,1.000244140625,54.75294117647059,0.625,1.0210462668110296
stanley_bridge,2026-01-07 23:00:00+00:00,0.600146484375,35.09803921568627,0.625,0.7944964155922832
stanley_bridge,2026-01-08 00:00:00+00:00,0.40009765625,21.058823529411764,0.625,0.689205588684403
stanley_bridge,2026-01-08 01:00:00+00:00,0.0,28.07843137254902,0.625,0.584580328605234
stanley_bridge,2026-01-08 02:00:00+00:00,0.0,33.694117647058825,0.625,0.39325165522693195
stanley_bridge,2026-01-08 03:00:00+00:00,0.0,14.03921568627451,0.625,0.1874728720907607
stanley_bridge,2026-01-08 04:00:00+00:00,0.0,9.827450980392156,0.625,0.14402335859805498
stanley_bridge,2026-01-08 05:00:00+00:00,0.0,8.423529411764706,0.625,0.20598796342267317
stanley_bridge,2026-01-08 06:00:00+00:00,0.0,12.635294117647058,0.625,0.03472260658248132
stanley_bridge,2026-01-08 07:00:00+00:00,0.0,358.0,0.625,-0.1825183307536567
stanley_bridge,2026-01-08 08:00:00+00:00,0.0,334.1333333333333,0.625,-0.24210392004635822
stanley_bridge,2026-01-08 09:00:00+00:00,0.0,331.3254901960784,0.625,-0.3231933625652843
stanley_bridge,2026-01-08 10:00:00+00:00,0.0,324.3058823529412,0.625,-0.0590049929399304
stanley_bridge,2026-01-08 11:00:00+00:00,0.0,318.69019607843137,0.6666666666666666,0.021775413181759035
stanley_bridge,2026-01-08 12:00:00+00:00,0.0,310.26666666666665,14.166666666666666,0.04310941570335651
stanley_bridge,2026-01-08 13:00:00+00:00,0.0,322.90196078431376,64.83333333333333,-0.03388413336071919
stanley_bridge,2026-01-08 14:00:00+00:00,0.0,327.1137254901961,120.95833333333333,0.023639201824859866
stanley_bridge,2026-01-08 15:00:00+00:00,0.0,322.90196078431376,98.875,0.027331010051787546
stanley_bridge,2026-01-08 16:00:00+00:00,0.0,320.09411764705885,127.125,0.1033145894031747
stanley_bridge,2026-01-08 17:00:00+00:00,0.0,311.67058823529413,128.25,-0.061708514524949916
stanley_bridge,2026-01-08 18:00:00+00:00,0.0,307.45882352941175,98.45833333333333,0.06903077633405177
stanley_bridge,2026-01-08 19:00:00+00:00,0.0,296.2274509803921,58.041666666666664,0.29185288222082545
stanley_bridge,2026-01-08 20:00:00+00:00,0.0,294.8235294117647,18.291666666666668,0.20679189464035755
stanley_bridge,2026-01-08 21:00:00+00:00,0.0,293.41960784313727,0.625,0.06439270309740501
stanley_bridge,2026-01-08 22:00:00+00:00,0.0,282.18823529411765,0.625,-0.08590377581160022
stanley_bridge,2026-01-08 23:00:00+00:00,0.0,276.57254901960783,0.625,-0.26398280535030805
stanley_bridge,2026-01-09 00:00:00+00:00,0.0,252.7058823529412,0.625,-1.277473968660138
stanley_bridge,2026-01-09 01:00:00+00:00,0.0,234.45490196078435,0.625,-1.7467846207438267
stanley_bridge,2026-01-09 02:00:00+00:00,0.0,213.39607843137256,0.625,-1.3737566993496813
stanley_bridge,2026-01-09 03:00:00+00:00,0.0,262.5333333333333,0.625,-0.36092044520727595
stanley_bridge,2026-01-09 04:00:00+00:00,0.0,247.09019607843135,0.625,0.21613661567641787
stanley_bridge,2026-01-09 05:00:00+00:00,0.0,249.89803921568625,0.625,0.4613463045637616
stanley_bridge,2026-01-09 06:00:00+00:00,0.0,282.18823529411765,0.625,0.33704007781567025
stanley_bridge,2026-01-09 07:00:00+00:00,0.0,263.9372549019608,0.625,-0.1434472861347866
stanley_bridge,2026-01-09 08:00:00+00:00,0.0,240.0705882352941,0.625,-1.9837067287833563
stanley_bridge,2026-01-09 09:00:00+00:00,0.0,217.6078431372549,0.625,-2.5096471361131134
stanley_bridge,2026-01-09 10:00:00+00:00,0.0,223.2235294117647,0.625,-3.7860831166240776
stanley_bridge,2026-01-09 11:00:00+00:00,0.0,202.16470588235293,1.125,-3.5921050417582094
stanley_bridge,2026-01-09 12:00:00+00:00,0.0,234.45490196078435,31.041666666666668,-3.1543761594059743
stanley_bridge,2026-01-09 13:00:00+00:00,0.0,219.0117647058824,130.625,-2.261579697122234
stanley_bridge,2026-01-09 14:00:00+00:00,0.0,254.10980392156864,256.2916666666667,-0.8824251298876191
stanley_bridge,2026-01-09 15:00:00+00:00,0.0,247.09019607843135,352.5833333333333,0.05127278817952384
stanley_bridge,2026-01-09 16:00:00+00:00,0.600146484375,273.7647058823529,287.875,1.2303530539144694
stanley_bridge,2026-01-09 17:00:00+00:00,2.00048828125,200.76078431372548,307.2083333333333,2.553482395175307
stanley_bridge,2026-01-09 18:00:00+00:00,0.40009765625,195.14509803921567,208.25,1.3053007276378958
stanley_bridge,2026-01-09 19:00:00+00:00,0.0,157.23921568627452,63.791666666666664,0.06545433452685313
stanley_bridge,2026-01-09 20:00:00+00:00,0.0,154.4313725490196,14.041666666666666,-0.32510554006643655
stanley_bridge,2026-01-09 21:00:00+00:00,0.0,160.04705882352943,0.625,-0.2514843329215769
stanley_bridge,2026-01-09 22:00:00+00:00,0.0,160.04705882352943,0.625,0.0485044660948925
stanley_bridge,2026-01-09 23:00:00+00:00,0.0,147.41176470588235,0.625,0.3010480115581226
stanley_bridge,2026-01-10 00:00:00+00:00,0.0,140.39215686274508,0.625,0.16898869632695482
stanley_bridge,2026-01-10 01:00:00+00:00,0.0,147.41176470588235,0.625,0.615713263975484
stanley_bridge,2026-01-10 02:00:00+00:00,0.0,147.41176470588235,0.625,0.5055608356151008
stanley_bridge,2026-01-10 03:00:00+00:00,0.0,161.45098039215688,0.625,0.5744064467645497
stanley_bridge,2026-01-10 04:00:00+00:00,0.200048828125,165.6627450980392,0.625,0.9927266165012658
stanley_bridge,2026-01-10 05:00:00+00:00,1.8004394531249999,146.0078431372549,0.625,1.3560587008404998
stanley_bridge,2026-01-10 06:00:00+00:00,0.40009765625,140.39215686274508,0.625,2.2399286863230636
stanley_bridge,2026-01-10 07:00:00+00:00,0.0,158.64313725490194,0.625,2.639443752389463
stanley_bridge,2026-01-10 08:00:00+00:00,0.200048828125,161.45098039215688,0.625,3.1684436445122572
stanley_bridge,2026-01-10 09:00:00+00:00,0.0,162.8549019607843,0.625,3.3128605446148978
stanley_bridge,2026-01-10 10:00:00+00:00,0.0,188.12549019607843,0.625,4.205913552784743
stanley_bridge,2026-01-10 11:00:00+00:00,0.0,197.9529411764706,0.6666666666666666,5.507704060316382
stanley_bridge,2026-01-10 12:00:00+00:00,0.0,221.81960784313725,27.666666666666668,5.425421858638119
stanley_bridge,2026-01-10 13:00:00+00:00,0.0,249.89803921568625,160.0,5.092445446556591
stanley_bridge,2026-01-10 14:00:00+00:00,0.0,241.4745098039216,214.5,4.523054636086725
stanley_bridge,2026-01-10 15:00:00+00:00,0.0,258.321568627451,336.3333333333333,4.150839831585441
stanley_bridge,2026-01-10 16:00:00+00:00,0.0,275.1686274509804,380.75,3.871839466546137
stanley_bridge,2026-01-10 17:00:00+00:00,0.0,256.91764705882355,340.5,3.8018429698388108
stanley_bridge,2026-01-10 18:00:00+00:00,0.0,273.7647058823529,201.75,3.3411181458493266
stanley_bridge,2026-01-10 19:00:00+00:00,0.0,252.7058823529412,143.875,3.2592641844169035
stanley_bridge,2026-01-10 20:00:00+00:00,0.0,247.09019607843135,21.708333333333332,2.8862109756316126
stanley_bridge,2026-01-10 21:00:00+00:00,0.0,245.68627450980392,0.625,2.2821663127959715
stanley_bridge,2026-01-10 22:00:00+00:00,0.0,220.41568627450985,0.625,2.05087924963808
stanley_bridge,2026-01-10 23:00:00+00:00,0.0,263.9372549019608,0.625,1.9285762650412412
stanley_bridge,2026-01-11 00:00:00+00:00,0.0,282.18823529411765,0.625,0.9516862117521157
stanley_bridge,2026-01-11 01:00:00+00:00,0.0,282.18823529411765,0.625,0.2334938894229661
stanley_bridge,2026-01-11 02:00:00+00:00,0.0,276.57254901960783,0.625,-0.4365976692821434
stanley_bridge,2026-01-11 03:00:00+00:00,0.0,280.78431372549016,0.625,-1.1672663432914916
stanley_bridge,2026-01-11 04:00:00+00:00,0.0,306.0549019607843,0.625,-1.8352235173299078
stanley_bridge,2026-01-11 05:00:00+00:00,0.0,313.0745098039216,0.625,-2.6755015722975743
stanley_bridge,2026-01-11 06:00:00+00:00,0.0,313.0745098039216,0.625,-1.8694317494176995
stanley_bridge,2026-01-11 07:00:00+00:00,0.0,19.654901960784315,0.625,-1.872135667479389
stanley_bridge,2026-01-11 08:00:00+00:00,0.0,39.30980392156863,0.625,-1.9518375937895627
stanley_bridge,2026-01-11 09:00:00+00:00,0.0,36.50196078431373,0.625,-1.6482903369032675
stanley_bridge,2026-01-11 10:00:00+00:00,0.0,44.92549019607843,0.625,-1.2532548532640633
stanley_bridge,2026-01-11 11:00:00+00:00,0.0,89.85098039215686,0.625,-1.1859154633187192
stanley_bridge,2026-01-11 12:00:00+00:00,0.0,57.56078431372549,10.75,-1.1953721227055851
stanley_bridge,2026-01-11 13:00:00+00:00,0.0,57.56078431372549,32.75,-1.0912516766431595
stanley_bridge,2026-01-11 14:00:00+00:00,0.0,58.96470588235294,64.95833333333333,-1.0128521309590799
stanley_bridge,2026-01-11 15:00:00+00:00,0.0,47.73333333333333,77.16666666666667,-0.981695995157095
stanley_bridge,2026-01-11 16:00:00+00:00,0.0,63.1764705882353,62.166666666666664,-1.2059030444680174
stanley_bridge,2026-01-11 17:00:00+00:00,0.0,65.9843137254902,37.291666666666664,-1.218144646083458
stanley_bridge,2026-01-11 18:00:00+00:00,0.0,30.88627450980392,52.916666666666664,-0.9525034775098452
stanley_bridge,2026-01-11 19:00:00+00:00,0.0,44.92549019607843,25.791666666666668,-0.8187410693825764
stanley_bridge,2026-01-11 20:00:00+00:00,0.0,58.96470588235294,4.75,-0.6384540004467724
stanley_bridge,2026-01-11 21:00:00+00:00,0.0,35.09803921568627,0.625,-0.32321118484214484
stanley_bridge,2026-01-11 22:00:00+00:00,0.0,40.71372549019608,0.625,-0.2011480936818349
stanley_bridge,2026-01-11 23:00:00+00:00,0.0,58.96470588235294,0.625,-0.12859431139816874
stanley_bridge,2026-01-12 00:00:00+00:00,0.0,25.27058823529412,0.625,0.052347621302072864
stanley_bridge,2026-01-12 01:00:00+00:00,0.0,46.32941176470589,0.625,0.22538937455611807
stanley_bridge,2026-01-12 02:00:00+00:00,0.0,64.58039215686274,0.625,0.2669534917557423
stanley_bridge,2026-01-12 03:00:00+00:00,0.0,49.13725490196079,0.625,0.17086145136121234
stanley_bridge,2026-01-12 04:00:00+00:00,0.0,280.78431372549016,0.625,0.17456081087819034
stanley_bridge,2026-01-12 05:00:00+00:00,0.0,234.45490196078435,0.625,0.06157885223776609
stanley_bridge,2026-01-12 06:00:00+00:00,0.0,234.45490196078435,0.625,-0.2507030793085329
stanley_bridge,2026-01-12 07:00:00+00:00,0.0,219.0117647058824,0.625,-0.6845687099885036
stanley_bridge,2026-01-12 08:00:00+00:00,0.0,240.0705882352941,0.625,-1.0506127323649546
