air_temperature_c,air_temperature_c_qf,bui,bui_qf,dc,dc_qf,dew_point_c,dmc,dmc_qf,ffmc,ffmc_qf,fwi,fwi_qf,isi,isi_qf,rain_mm,rain_mm_qf,relative_humidity_pct,relative_humidity_pct_qf,solar_radiation_w_m2,timestamp_utc,wind_direction_deg,wind_speed_kmh,wind_speed_kmh_qf
19.40388888888889,0.0,,9.0,2369.6351381127192,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,,2023-08-20,,,9.0
18.686319444444447,0.0,,9.0,2295.8026173419184,9.0,,,9.0,,9.0,,9.0,,9.0,3.6,0.0,,9.0,,2023-08-21,,,9.0
17.43448611111111,0.0,,9.0,2022.4818927239191,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,,2023-08-22,,,9.0
15.756569444444445,0.0,,9.0,2201.135102723919,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,,2023-08-23,,,9.0
16.286708333333333,0.0,,9.0,2387.40416272392,9.0,,,9.0,,9.0,,9.0,,9.0,0.4,0.0,,9.0,,2023-08-24,,,9.0
18.630416666666665,0.0,,9.0,2578.5348527239203,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,,2023-08-25,,,9.0
18.39777777777778,0.0,,9.0,1992.5279559698538,9.0,,,9.0,,9.0,,9.0,,9.0,31.6,0.0,,9.0,,2023-08-26,,,9.0
18.051319444444445,0.0,,9.0,1361.5925658216709,9.0,,,9.0,,9.0,,9.0,,9.0,5.4,0.0,,9.0,,2023-08-27,,,9.0
18.3381626984127,0.0,,9.0,1554.0982315359568,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,152.32840722495894,2023-08-28,176.92549261083744,,9.0
19.81438888888889,0.0,,9.0,1762.240226535957,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,174.57083333333333,2023-08-29,170.4763888888889,,9.0
20.344597222222223,0.0,,9.0,1644.7730409761155,9.0,,,9.0,,9.0,,9.0,,9.0,35.2,0.0,,9.0,59.78333333333333,2023-08-30,153.60833333333332,,9.0
16.564083333333333,0.0,,9.0,1004.5499876158759,9.0,,,9.0,,9.0,,9.0,,9.0,1.4,0.0,,9.0,90.08472222222223,2023-08-31,277.59027777777777,,9.0
14.252638888888889,0.0,,9.0,1157.420007615876,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,178.99027777777778,2023-09-01,221.63194444444446,,9.0
17.91011111111111,0.0,,9.0,1316.703327615876,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,169.26944444444445,2023-09-02,189.58194444444442,,9.0
18.976138888888887,0.0,,9.0,1499.4488076158768,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,161.96805555555557,2023-09-03,180.43055555555554,,9.0
19.170680555555556,0.0,,9.0,1687.2436376158769,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,143.95833333333334,2023-09-04,194.2541666666667,,9.0
18.584666666666667,0.0,,9.0,1872.5117326158768,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,166.75833333333333,2023-09-05,100.08472222222223,,9.0
18.832416666666667,0.0,,9.0,2055.878247615877,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,105.29305555555555,2023-09-06,31.673611111111114,,9.0
17.91125,0.0,,9.0,2236.3559576158773,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,63.951388888888886,2023-09-07,261.66805555555555,,9.0
20.669291666666666,0.0,,9.0,2416.2911176158773,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,107.77638888888889,2023-09-08,194.51527777777778,,9.0
23.42561111111111,0.0,,9.0,2632.4466876158767,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,108.10138888888889,2023-09-09,189.4722222222222,,9.0
20.393,0.0,,9.0,2845.3718726158754,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,127.95,2023-09-10,209.36666666666667,,9.0
19.077305555555554,0.0,,9.0,2052.228505782686,9.0,,,9.0,,9.0,,9.0,,9.0,10.0,0.0,,9.0,47.666666666666664,2023-09-11,90.3611111111111,,9.0
18.02325,0.0,,9.0,1742.6438473660912,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,67.36666666666666,2023-09-12,23.916666666666668,,9.0
19.44901388888889,0.0,,9.0,1886.0382456570535,9.0,,,9.0,,9.0,,9.0,,9.0,6.6000000000000005,0.0,,9.0,82.0736111111111,2023-09-13,125.67083333333333,,9.0
21.18590277777778,0.0,,9.0,1582.0058781043856,9.0,,,9.0,,9.0,,9.0,,9.0,10.4,0.0,,9.0,83.92222222222223,2023-09-14,153.26805555555555,,9.0
17.735611111111112,0.0,,9.0,1457.4520335883428,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,122.88194444444444,2023-09-15,187.86666666666667,,9.0
18.98913888888889,0.0,,9.0,1417.2730557136135,9.0,,,9.0,,9.0,,9.0,,9.0,14.200000000000001,0.0,,9.0,51.84444444444444,2023-09-16,72.20833333333333,,9.0
17.741152777777778,0.0,,9.0,1400.5493811845854,9.0,,,9.0,,9.0,,9.0,,9.0,10.0,0.0,,9.0,76.61666666666666,2023-09-17,196.1138888888889,,9.0
18.301152777777776,0.0,,9.0,1536.4743617020713,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,105.28888888888889,2023-09-18,201.33333333333334,,9.0
17.66201388888889,0.0,,9.0,1633.0166410371205,9.0,,,9.0,,9.0,,9.0,,9.0,11.000000000000002,0.0,,9.0,90.53194444444445,2023-09-19,131.68194444444444,,9.0
15.46872222222222,0.0,,9.0,1721.9751453721701,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,82.0736111111111,2023-09-20,249.7388888888889,,9.0
13.430361111111111,0.0,,9.0,1867.1271553721706,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,104.62777777777778,2023-09-21,325.6333333333333,,9.0
13.423708333333332,0.0,,9.0,1999.7192303721702,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,129.91666666666666,2023-09-22,249.31527777777777,,9.0
14.966305555555556,0.0,,9.0,2140.568310372171,9.0,,,9.0,,9.0,,9.0,,9.0,1.2000000000000002,0.0,,9.0,119.81944444444444,2023-09-23,212.025,,9.0
14.59176388888889,0.0,,9.0,2287.685485372171,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,129.72083333333333,2023-09-24,188.71944444444443,,9.0
14.126875,0.0,,9.0,2439.1401753721716,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,109.875,2023-09-25,51.31805555555556,,9.0
12.668791666666666,0.0,,9.0,2571.982295372172,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,167.17777777777778,2023-09-26,195.6291666666667,,9.0
11.55661111111111,0.0,,9.0,2696.8470803721707,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,85.91805555555555,2023-09-27,206.77638888888887,,9.0
